TYPE_PREDICTIONS,STATE,PRODUCT,MAPE,POCID,PBE,"MASE(2020,2021,2022,2023,2024)",RRMSE,PONTOS
N-BEATS,pe,gasolinac,0.11046626840549457,64.40677966101696,-1.877061019782967,"0.9801, 1.6138, 1.3608, 1.0102, 0.9200",0.20199900274625335,"[126395.16000424286, 115412.53934898313, 110382.52442847841, 122015.85439349734, 119065.52480326878, 128371.40079481566, 124722.91793419136, 125260.71784993609, 125976.76139325752, 135607.77262095633, 128670.57375740667, 113120.79872206438, 115032.60877156565, 118887.79490726611, 121421.26201003745, 119466.87633799778, 127661.79861344796, 129380.28731045523, 118692.43120025397, 119192.05989699549, 122945.72743282549, 128452.36608233325, 124215.5927935631, 121150.07072927181, 93904.23600441162, 82731.61990102638, 71180.90392441832, 84345.93127201992, 94465.81533686839, 103017.7399892593, 106189.41499850954, 116183.71239957136, 115356.34292960317, 127140.63638678627, 114109.08948964611, 91125.52097320021, 108645.57876751061, 110167.84396671361, 117122.05342746743, 113481.20928856383, 122998.93208381497, 126719.92058051492, 124345.07489660471, 128576.8959314295, 112743.10861380893, 122758.00570411337, 112836.80485572972, 107824.45404732172, 112538.35479216187, 108895.99355960044, 114694.266361656, 107491.7369017877, 108730.68397681219, 110833.4480268291, 117871.12814351344, 117866.53454340133, 108189.42525293535, 124603.77163331486, 121219.48965861862, 123385.57532585162]"
N-BEATS,pe,glp,0.0357158607287778,86.44067796610169,-1.0333586204082752,"0.6799, 0.9730, 0.7012, 1.8743, 0.7383",0.04972967412304193,"[45878.26529672605, 46313.523186033475, 45613.85703950841, 47778.94517812537, 49643.25230999148, 51119.545499035274, 49353.20336407621, 48109.84601718239, 47505.9680728145, 47677.24903003318, 44468.95998206362, 42860.85781523142, 46832.47518061754, 43729.70162365846, 43852.11773546812, 47371.577642562836, 49961.15617826214, 50735.596218942184, 48083.20916613862, 47809.847800524265, 45761.556091460516, 48288.89590998281, 43836.01912779589, 42842.363036585906, 46539.272797434234, 45350.77967376292, 43668.75474666452, 44187.445445383295, 48697.9592283893, 48043.3743295986, 46660.18696150122, 46829.08165332372, 43893.28153217769, 48333.26889321541, 43605.06071463914, 41347.20906312869, 47474.41948550139, 46296.7371482716, 46774.284048170506, 48800.11523554416, 49413.413268134194, 51148.69616581232, 49407.55754639724, 47664.7547259401, 47520.59359279655, 49187.04207639688, 45918.50716430606, 45340.65319397698, 46386.177093785845, 43108.4641885546, 45928.85179403064, 46254.80550108302, 47785.578434334566, 51654.807183397905, 47907.312146221266, 46168.23997009147, 44965.76195944269, 48798.59021445535, 43348.09845653148, 40927.77905839257]"
N-BEATS,pe,oleodiesel,0.15995366782999107,42.3728813559322,5.234904264716334,"1.6613, 1.2804, 1.1971, 1.1272, 4.7174",0.2990685232630532,"[110296.4045946421, 114167.12829249374, 98912.4248486011, 103633.30051281821, 100710.75136900261, 101324.76959981787, 104585.87849003582, 102734.52085700732, 103339.97469012394, 102873.71817272704, 106603.62089822379, 104071.24432716565, 119083.78544456161, 112997.90207721929, 106341.0664947853, 115646.33048430325, 111049.69566771248, 119476.74602524993, 119299.94465141863, 127657.20487695464, 146656.5977721758, 146765.03128230388, 145000.85228837337, 129070.29976691409, 115606.00014162283, 118634.06573407284, 90315.65144362747, 108764.43372195105, 98976.267082871, 105263.85917072486, 111933.5842905719, 109794.39674542322, 111864.45579107889, 105117.02783143442, 112910.80922439712, 101566.58975923494, 110640.5316268496, 113684.85128848533, 114334.99627914617, 115006.29679304558, 124864.98312978097, 128297.73756059176, 119939.84068231138, 110411.73277942618, 103327.53252296508, 92594.51041588996, 83479.66808329239, 87538.21560266663, 124881.11530588013, 122250.69342656515, 132979.3534577564, 148215.52117495754, 172745.38464901422, 186327.52197432183, 189700.78074016282, 177333.66302226545, 153722.6378843025, 139542.695823788, 141911.11682206043, 131991.71680523118]"
N-BEATS,pe,querosenedeaviacao,0.704226532572902,57.6271186440678,-19.00538264348465,"1.7009, 0.9787, 1.5253, 0.8120, 2.5295",0.4617193399012843,"[18279.098046951007, 17137.58880317387, 17117.222781735116, 18653.620039303456, 19915.448780912644, 18935.879973918476, 16883.910773331045, 17707.1797682157, 17353.513637474913, 21356.04963101631, 23100.54012960416, 18085.069058869773, 21564.232316155478, 20260.854879644856, 20279.583686035272, 18733.188383128043, 22261.99761638177, 19980.913376059296, 19786.58760289479, 19592.873256702787, 18099.081020597372, 21013.28808259632, 22657.796463908755, 19464.064870432474, 20532.16624312766, 21678.970396402496, 27519.83636486274, 29682.39227669381, 27493.422581497933, 32375.58636864682, 32607.911141093125, 33065.63750769489, 27287.237026127023, 26958.7260416007, 27335.557354954122, 28112.537232991068, 23947.617235227706, 21211.94692378816, 21416.39178233953, 17569.249694871774, 24948.273358783623, 21858.302254291888, 22431.08971522668, 22301.06520051515, 20400.01227011419, 24044.874713233625, 22278.627575311777, 20045.59466028972, 16408.96391956174, 11298.246128112525, 9851.003033174064, 9681.951975953485, 13014.05853716923, 12370.461159491313, 12090.525883533624, 13196.697986056079, 14378.115397071382, 17293.76461722957, 18774.806989662084, 15592.213726135338]"
N-BEATS,ba,etanolhidratado,0.3081327167352257,45.76271186440678,8.515425198817022,"3.6621, 1.0131, 1.1433, 1.9293, 0.2472",0.697091398960619,"[40701.99566777363, 30111.0434532234, 19627.777733219107, 16123.020484084333, 13944.65563514901, 14293.329405587121, 14497.885003071638, 14223.516291862234, 13895.760940871849, 14817.480620470402, 15888.593639052768, 17128.500887320046, 49097.94527812045, 45590.82455258463, 42212.38138067609, 50033.91101397237, 52202.22217781234, 50299.31577823585, 52553.02158980663, 48256.10244878601, 47186.505398918736, 57611.50892139993, 53541.1364320628, 50561.93941285906, 54654.14373044726, 49710.44948387213, 43611.58227096738, 48999.31347374469, 40456.24088284059, 41651.64472994426, 47354.573795452176, 46128.00182914941, 51797.441106097576, 55897.27110950466, 52390.186449455694, 51064.33034893968, 32489.019893599343, 33716.680501674426, 28784.61694401037, 30805.49852483095, 30105.615652616896, 29537.443998430725, 27664.311776711435, 26540.127091134447, 25780.724158569577, 26489.936987825255, 27868.14928128921, 27048.576638777507, 32916.391797735974, 30115.180242423354, 30017.17655918077, 33708.125871082295, 42040.13390542822, 43968.222070134354, 46113.358821967224, 54433.271124599174, 57547.710698273055, 57245.20733794205, 56671.80091834591, 49027.92320966193]"
N-BEATS,ba,gasolinac,0.07966012653525796,66.10169491525424,-1.0764086104295871,"0.9463, 1.3931, 0.6259, 0.7495, 0.8911",0.16056142941180737,"[191475.6958833649, 178077.28421973932, 177038.1045543448, 178954.07294247276, 180113.71242117303, 187412.98412035324, 175293.33818897553, 178993.94422048985, 174959.3078427485, 197755.31961411188, 193835.6414228363, 169434.19835150836, 173710.72934914575, 183199.5185669459, 182088.51241500137, 176826.7576607436, 183787.1831958482, 180740.56446784807, 186607.6144509246, 193539.5072462922, 181294.2727279162, 207765.80637025225, 199939.4301064161, 181810.54848062567, 149276.4023815615, 144268.36015239503, 150520.14270871342, 157315.2527636088, 159890.71313382537, 162588.69974740923, 174434.94864216063, 180207.9855980781, 169857.19212334632, 211365.6034822717, 184869.2096134067, 152823.68388178397, 169656.7289137903, 167229.12724811633, 172873.09511826627, 165529.4389321639, 174373.6434687628, 173173.58058761, 183938.98624694743, 184840.73324485577, 179814.6090441418, 208415.97899042768, 192188.61753234259, 170834.19450470727, 188325.29945933176, 175461.47754063338, 185590.42764397876, 179520.8092060717, 182652.8734396292, 181085.15736198012, 179346.7887959368, 176308.91793645674, 166859.62356005274, 194077.76493784183, 192676.1724882495, 200347.51831507546]"
N-BEATS,ba,glp,0.05550087971089575,81.35593220338983,-0.14870784238478044,"1.2312, 0.8395, 2.6791, 0.6314, 0.6892",0.07791445457452226,"[74150.96027653405, 71079.48161638824, 71456.91440418316, 77827.82695200961, 80743.77637463085, 81876.48457582796, 74780.58191378979, 74384.67495080223, 70841.91719612555, 70784.10266547608, 67626.1878799561, 65819.6427204344, 76201.16100341963, 73338.08694907645, 75549.92572282137, 79193.95690370351, 86091.34967201977, 83002.07572478296, 80188.85128580111, 78660.51758461239, 76364.73366294074, 78031.48789489425, 75012.31845904584, 70265.53198215086, 83705.04181858205, 83033.08153177907, 84514.07803652815, 89219.67542964683, 94400.65421113245, 93120.9413689229, 90031.68551468049, 88713.58154138789, 85454.52848310741, 89672.64437276588, 84671.4471330672, 76766.6872483645, 75318.45033495419, 72453.15963119146, 77068.19547573852, 77770.56011160473, 80852.39663366353, 82631.332233906, 77554.88302297138, 75713.61121227137, 73710.17944145268, 75588.09398148756, 71771.40173160167, 67151.35357708142, 74682.5912373166, 70105.1016964022, 75047.73882838886, 78508.18854331318, 79932.43437940301, 81349.84773899397, 74235.28172039904, 72756.80293314192, 70314.65791088429, 73130.55654845142, 68831.74605619184, 63961.682254942716]"
N-BEATS,ba,oleodiesel,0.10519239651347707,50.847457627118644,7.088674620205425,"2.8736, 1.1739, 1.4795, 0.7415, 1.3435",0.18069383311781792,"[237105.6087681308, 214785.32306441347, 205490.85251407756, 245558.04235394258, 235368.14618550107, 222304.58169356262, 223704.44563619225, 215478.20260795715, 222880.41318592243, 214783.11182714856, 219429.9410028404, 231470.18172887797, 271545.15272285265, 277235.28780183964, 254940.22897046056, 256712.9935942433, 282856.7490165812, 297413.903439552, 282709.0417604828, 287843.66473630455, 277593.32014784677, 268287.89234128507, 242871.10505105866, 240638.54349735746, 238030.3075706253, 220548.9156170986, 220434.3011511998, 250002.14854457122, 252968.17057070235, 240675.19512812395, 248658.19060236122, 242251.28656580235, 239216.55104606418, 239363.43065631116, 243668.97365418117, 241798.57900091776, 277787.89943128236, 285049.64035655436, 271123.46341050754, 261449.6866942898, 284859.79605314, 295940.2445841603, 296735.59493413125, 299822.76961907936, 274949.8779077652, 270371.74211157946, 246911.54871680163, 241129.71879374498, 268492.4476522006, 256362.32222130464, 253466.86907055147, 238403.70518694192, 267428.2837125712, 287378.8113400177, 269932.9363873801, 268866.4391706845, 261046.0831821002, 268796.1084042066, 233126.32003910266, 227315.29182465267]"
N-BEATS,ba,querosenedeaviacao,0.7273108721869994,71.1864406779661,9.21344995598225,"0.9323, 0.9137, 0.7885, 2.3835, 3.2303",0.35960762948260233,"[17696.13639667299, 15861.209735155842, 15547.992502161034, 14463.190673869807, 18543.97341184758, 16097.568622970168, 14910.682818121435, 16158.479173638987, 15801.168401143168, 17764.938466306296, 19876.90076525778, 16476.86181734722, 14178.16283772194, 12109.939309568446, 9915.286399811097, 10283.305404265193, 13638.808434033082, 12409.797547396296, 11474.313818545437, 11366.98107226327, 11757.894538936993, 13601.01003350806, 18048.291739321736, 14409.243616794063, 5206.679012858333, 8701.861234810907, 15258.429661349684, 18587.92433820154, 8736.190588430396, 12625.14777522621, 13204.475474544111, 15080.756238542286, 15947.77497122161, 13760.918743667027, 12211.477373311436, 8675.472991463805, 4830.177760784357, 67.87459413057009, 1752.7652547031446, 508.70273944761243, 1064.5611214486253, 2760.466916330464, 6051.365848444514, 9427.100100112511, 10821.86339797409, 14949.074135043438, 14696.175507461241, 9500.238060376303, 13464.666171289624, 10630.797627661126, 10540.97981517422, 10402.670626906754, 12448.791887482745, 10855.391351476592, 10580.80212728933, 11620.094976293409, 12485.871874915656, 15186.186581396207, 16412.121195299493, 13669.538733371033]"
N-BEATS,ro,etanolhidratado,0.7008555580316341,40.67796610169491,-36.80612598774321,"1.0192, 1.2846, 3.0930, 1.6153, 0.2946",0.39600922026413066,"[961.7413355053388, 961.3751081959016, 994.0023904603142, 989.208021957854, 985.2203084330855, 1000.0103406674872, 1005.0423403428441, 993.9251721405731, 1000.0730383149871, 1003.5908553392463, 990.5868123639037, 986.5352388927331, 1189.3052601677127, 1245.9297093088742, 1368.404673265937, 1473.6849471033338, 1475.4056211174118, 1512.251364233327, 1464.2624275362166, 1430.0962975659745, 1505.815772443114, 1549.2522558103285, 1670.7132527073381, 1858.9688091287626, 1408.8687302131789, 1514.607610195273, 1844.2192540976305, 2099.4361201434767, 2323.087152517978, 2553.1788463719136, 2555.137593766369, 2599.5604817549433, 2648.3380139538326, 2611.4051792821565, 2798.27845360659, 2870.145107303454, 851.3367675683043, 932.0694791808888, 1022.2612578303587, 1078.6126596040162, 1089.1794972258003, 1100.7696414247055, 1098.4644294192533, 1113.136278428896, 1155.7804093324633, 1195.7169723841603, 1201.9840143947592, 1214.2582577504234, 831.0088428539661, 918.2972740929443, 1061.0629628797722, 1168.25946677297, 1251.0978604131592, 1300.1836903393894, 1305.7141907048044, 1361.8729152422911, 1453.343415687548, 1540.6371822900933, 1686.307447770827, 1930.070994335248]"
