TYPE_PREDICTIONS,STATE,PRODUCT,MAPE,POCID,PBE,"MASE(2020,2021,2022,2023,2024)",RRMSE,PONTOS
Morai-MoE_small,pe,gasolinac,0.13489385919065977,55.932203389830505,1.9549548502343952,"1.3939, 1.3963, 1.1085, 1.4496, 2.1390",0.2928063479040664,"[115449.008, 107963.109, 114661.109, 107956.797, 107670.312, 93217.5, 96071.57, 131081.656, 91563.453, 104889.312, 106129.227, 131585.812, 110097.859, 132637.031, 119463.805, 128302.578, 107604.031, 117643.125, 115412.281, 125375.062, 115432.281, 125420.156, 121239.984, 120365.297, 104996.461, 106623.328, 90879.25, 101612.312, 121586.594, 100992.344, 81357.109, 122459.75, 110595.938, 102157.188, 108568.078, 102574.234, 91010.656, 106780.547, 100794.172, 108851.266, 113825.148, 139648.656, 120178.555, 96036.648, 116656.094, 131277.562, 92420.367, 88178.312, 118546.117, 127886.906, 116135.672, 101334.086, 135123.422, 80878.992, 118582.391, 132352.266, 109540.656, 156201.031, 142308.781, 19101.844]"
Morai-MoE_small,pe,gasolinadeaviacao,0.7358861859075992,45.76271186440678,-9.305005792296651,"0.8559, 1.8105, 0.9614, 2.0462, 0.9625",0.19565522087281415,"[25.923, 12.892, 39.579, 49.951, 20.156, 25.965, 22.836, 38.116, 34.863, 33.115, 39.691, 41.157, 28.84, 56.148, 25.564, 9.461, 46.939, 66.389, 30.503, 29.505, 31.863, 52.172, 18.846, 41.563, 22.719, 49.185, 26.485, 14.844, 39.604, 27.883, 20.663, 25.724, 30.666, 37.465, 32.396, 14.788, 54.859, 39.056, 47.621, 44.78, 29.647, 51.223, 10.72, 69.389, 0.0, 39.803, 41.049, 38.197, 28.748, 32.512, 27.995, 36.851, 6.29, 33.795, 47.239, 38.463, 41.058, 19.197, 25.734, 45.768]"
Morai-MoE_small,pe,glp,0.07063734064593592,57.6271186440678,0.5419256160105449,"1.8328, 1.8885, 1.3968, 2.6058, 1.8682",0.10162607970362987,"[46865.348, 52540.383, 50769.16, 46170.367, 50481.637, 46147.012, 51898.656, 43507.734, 46919.797, 51852.195, 46275.555, 29279.773, 42246.586, 43439.512, 43492.539, 47396.0, 49118.938, 51110.277, 48922.051, 41807.793, 43914.863, 50957.742, 43178.012, 37179.051, 44586.816, 47407.027, 44296.543, 44497.809, 50873.215, 52008.332, 52736.684, 41321.688, 43197.07, 47608.633, 45218.711, 46020.543, 48696.871, 47065.855, 42895.695, 46750.312, 45706.816, 46998.551, 44830.188, 46111.805, 46884.508, 43963.543, 50716.215, 50368.543, 43571.324, 44349.605, 42676.184, 44964.176, 41948.668, 48798.133, 45314.516, 47874.871, 43514.309, 46802.961, 41219.285, 39829.164]"
Morai-MoE_small,pe,oleocombustivel,24.84030264753251,42.3728813559322,2.3615131446124824,"1.3552, 0.8039, 0.7272, 0.1061, 1.3922",1.601760804787061,"[33651.504, 41314.91, 38390.395, 30614.145, 51661.199, 26049.695, 1810.927, 10703.759, 11032.15, 20160.299, 12761.147, 15794.824, 282.37, 524.432, 416.516, 122.01, 1361.479, 14771.248, 0.0, 361.618, 610.48, 610.942, 246.452, 0.0, 974.24, 3578.81, 0.0, 38543.512, 11743.469, 4965.441, 470.313, 61.692, 29345.793, 1489.443, 2101.447, 4964.94, 996.617, 0.0, 343.393, 0.0, 0.0, 0.0, 0.0, 1594.485, 31322.887, 27.896, 709.23, 541.043, 51.606, 8.95, 0.0, 166.346, 212.854, 432.188, 24.717, 450.565, 187.408, 77.168, 0.0, 790.546]"
Morai-MoE_small,pe,oleodiesel,0.10915640418862257,44.067796610169495,2.5940235825040836,"1.5649, 1.0264, 0.7793, 0.5815, 2.7590",0.21243965148473387,"[110651.805, 98924.336, 68957.328, 110622.391, 116088.828, 127307.508, 130608.336, 106061.906, 151979.125, 119049.875, 124509.844, 115032.914, 104290.453, 114209.172, 104947.75, 117278.812, 111937.82, 118223.773, 129609.406, 130572.312, 131703.156, 139889.25, 119957.875, 111411.086, 137973.531, 99538.547, 106609.789, 102930.406, 136331.234, 123522.156, 138958.359, 123723.391, 144246.188, 156666.141, 114900.391, 145001.172, 131640.0, 114651.016, 112662.906, 109535.594, 123245.109, 129762.844, 150123.5, 142392.906, 112913.0, 146129.5, 133893.406, 144319.234, 111779.438, 114490.797, 111294.141, 117978.125, 138602.156, 130250.297, 138527.75, 129087.406, 133005.047, 128235.164, 83453.156, 136347.344]"
Morai-MoE_small,pe,querosenedeaviacao,0.6895887021429867,50.847457627118644,-11.70521726004788,"2.6197, 1.1676, 0.6561, 1.1857, 2.1829",0.43264024309907145,"[18946.941, 19587.799, 17712.805, 23962.047, 18477.346, 21118.188, 15400.812, 22669.465, 18950.152, 24624.867, 19843.193, 15445.248, 20770.084, 23486.473, 20110.867, 18781.189, 21154.486, 24168.5, 20585.586, 20754.51, 21033.859, 27835.152, 27814.527, 19802.029, 19962.541, 18930.082, 15124.664, 18223.18, 15668.678, 18016.572, 17915.238, 18509.182, 3434.441, 13656.2, 21599.74, 12280.896, 15817.551, 14191.824, 18748.104, 11174.115, 15559.792, 17533.57, 19614.09, 17090.303, 13502.703, 23559.77, 25339.51, 20502.777, 21329.281, 22139.27, 21081.672, 20306.922, 17930.557, 18046.709, 19295.197, 30717.969, 12696.309, 18550.283, 22148.309, 20631.785]"
Morai-MoE_small,pe,queroseneiluminante,6923759007125611.0,0.0,-9.2243e+23,"587050000000000000000.0000, 55725000000000008192.0000, 64191666666666663936.0000, 51533333333333336064.0000, 10191666666666668032.0000",0.018547639471666273,"[3.661, 0.0, 10.488, 0.0, 1.858, 3.458, 19.297, 0.0, 0.0, 10.933, 6.478, 14.273, 2.688, 0.0, 1.99, 0.556, 0.0, 0.0, 0.0, 0.71, 0.0, 0.743, 0.0, 0.0, 0.604, 0.0, 1.043, 0.0, 0.64, 0.804, 0.0, 2.124, 0.0, 0.992, 0.505, 0.991, 0.0, 0.0, 1.791, 0.0, 0.354, 0.233, 1.651, 0.0, 0.613, 0.302, 1.24, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.332, 0.0, 0.803, 0.0, 0.088]"
Morai-MoE_small,ba,etanolhidratado,0.28282824644746146,47.45762711864407,6.3635681066547685,"1.3202, 1.2966, 1.1969, 1.8574, 0.8495",0.5493440035752041,"[47979.539, 26302.631, 35280.453, 47627.137, 46439.199, 41953.828, 38170.008, 38810.672, 28619.039, 47452.68, 31742.289, 54958.852, 45625.008, 46857.914, 52416.812, 53050.312, 46787.227, 47626.688, 45737.195, 65192.797, 47053.125, 42839.77, 50560.148, 25084.824, 46901.012, 52874.609, 31006.982, 42778.621, 45223.758, 49848.59, 54532.738, 37171.938, 68395.609, 20117.926, 43146.555, 30166.031, 44003.672, 32832.633, 31611.445, 37096.438, 24450.629, 35808.5, 38838.621, 24201.635, 29114.26, 27134.209, 34686.469, 23025.502, 32313.312, 24921.143, 31187.85, 35584.84, 26188.314, 27711.209, 34160.391, 31488.867, 42211.242, 32076.738, 31765.857, 33839.383]"
Morai-MoE_small,ba,gasolinac,0.11252646124616307,49.152542372881356,0.08113162336245028,"1.6127, 1.4287, 0.9016, 2.2338, 0.8776",0.2661522582235592,"[175546.594, 214900.672, 182934.031, 165635.75, 188842.875, 174290.422, 157385.562, 160172.875, 182757.938, 147681.656, 174439.219, 178290.688, 174400.719, 177134.953, 168247.219, 166710.469, 187565.719, 170199.078, 187670.062, 167963.969, 171184.875, 194098.188, 198173.938, 176603.609, 157016.344, 169676.625, 172685.594, 153401.969, 183394.031, 190715.062, 135345.031, 155454.234, 168025.25, 192271.281, 176914.906, 160221.547, 173043.562, 154766.625, 178325.531, 182688.188, 175985.625, 198976.812, 145985.375, 142169.047, 167189.484, 185805.562, 63296.02, 174679.625, 173597.375, 195231.438, 201995.312, 194809.609, 204509.844, 197027.344, 216115.469, 193235.906, 214908.234, 227205.031, 198438.922, 216062.125]"
Morai-MoE_small,ba,gasolinadeaviacao,6981855442318690.0,40.67796610169491,6.736328454852189,"1.5628, 1.2476, 1.3515, 1.3045, 1.3233",0.490478673379877,"[167.031, 68.272, 149.856, 101.276, 69.195, 24.406, 406.7, 65.922, 94.124, 106.414, 91.369, 216.373, 70.049, 155.372, 56.85, 34.37, 93.017, 42.761, 5.04, 64.836, 29.754, 25.629, 23.559, 96.155, 143.724, 139.545, 121.108, 51.389, 163.929, 165.124, 28.497, 40.091, 0.0, 247.049, 171.416, 115.853, 62.918, 57.53, 58.086, 149.506, 130.883, 169.829, 64.863, 257.847, 143.032, 187.191, 156.952, 133.596, 81.667, 78.737, 71.601, 19.178, 156.596, 215.408, 90.465, 46.61, 105.429, 77.508, 161.547, 165.716]"
