TYPE_PREDICTIONS,STATE,PRODUCT,MAPE,POCID,PBE,"MASE(2020,2021,2022,2023,2024)",RRMSE,PONTOS
N-BEATS5,pe,gasolinac,0.1079696580939413,55.932203389830505,-3.3867439271277853,"1.0521, 1.1701, 0.9251, 1.7404, 1.1532",0.1974408441852326,"[126817.52756996854, 115289.24130848642, 107923.23271316424, 119504.74564059975, 117556.55460726091, 127750.57956734684, 125592.65248088319, 125663.06257906399, 128378.41676227235, 141467.49388548097, 132835.86030912012, 109197.9643824385, 112068.80585324332, 112168.4740590121, 109457.5817710627, 106519.8357479474, 109303.02590691854, 110353.98929585938, 107026.92442850966, 107923.45611964421, 109421.46831211833, 114169.88637602705, 110260.78091574747, 110297.38552110016, 99684.86871968655, 99816.47337550811, 96045.74042546251, 97577.13413749228, 101602.76979382875, 108221.76838380471, 111696.66434673521, 121013.27347879203, 122466.32800188709, 135314.11072461787, 126358.6963861616, 106291.62637367843, 111872.9108540641, 123130.9270018487, 130308.60596282553, 129491.50377300255, 134686.23350761677, 135864.73177369597, 127704.49857270779, 134721.3528107816, 131142.25873186105, 139343.29630876036, 138179.81649638992, 136140.4817663993, 110138.97021359563, 104240.77868917005, 104027.60835995308, 101799.3317441788, 106985.68530757554, 109202.74079848905, 114966.697913221, 117951.17845781546, 107522.19414413288, 124805.4395595054, 115335.41700916, 115822.67666114015]"
N-BEATS5,pe,gasolinadeaviacao,1.2039389689005435,57.6271186440678,-20.888691465000917,"1.5793, 2.4695, 1.2689, 5.4270, 1.6722",0.32617385336087756,"[37.45462998509365, 35.67793531960108, 39.24428316167383, 41.613481216172815, 40.90536774156988, 44.61665921449886, 45.389058681655776, 50.18494409501174, 53.778137412816065, 54.0449263416176, 57.74293091636831, 60.69433105779882, 43.07843340283654, 44.975010258975324, 42.35244975392475, 44.72858434690378, 53.712640603031105, 47.5567685966269, 53.76156344439119, 52.293979723100186, 60.30226762248183, 58.218161603822, 61.628320955695656, 63.01319165713987, 37.96330812433163, 35.96173509623345, 48.69033726500319, 41.713058140087476, 46.79286080260585, 50.25780733898109, 57.46166935834247, 49.587198677094996, 60.87464169348632, 60.08918628128026, 71.81518006606781, 65.49070317399979, 19.95700644004077, 5.709309673595138, 8.609094481198113, -11.095007176170121, -4.5054192089709515, -25.922715492881178, -18.892486493516838, -32.09389366275605, -29.8734028533071, -40.899578952527406, -35.80427864206499, -45.74239792857344, 44.919218733085295, 40.49476211254269, 53.56410945864647, 44.17213512104575, 51.467436518824556, 43.44392046320661, 58.42464912652968, 50.9854655335552, 60.5580010369101, 53.721306967672966, 64.50510771791633, 58.56818655363078]"
N-BEATS5,pe,glp,0.06282025272147695,76.27118644067797,-0.5865885734160168,"1.4071, 1.3122, 0.9213, 2.2150, 2.9771",0.08407730067252367,"[47872.50693639957, 44979.630883843245, 47263.467702007416, 50069.54344053189, 51899.08945057131, 52665.377741051765, 51954.549702246135, 50969.242026310945, 50508.06498951867, 50045.30847472615, 48067.960911546696, 46338.61389338117, 46008.18108092422, 44332.21246469693, 45212.23196948325, 46634.009200272354, 48697.98012940407, 49515.41666875505, 46098.48193330495, 46428.60625990588, 44747.65218513379, 46839.325066466845, 42148.003242554965, 41053.75509475072, 47119.64614833728, 47074.30646906049, 45270.35248078361, 47531.63370447763, 48899.01763453324, 50203.82412889539, 48451.3237042823, 47257.315475798794, 45394.12028626609, 49038.57786347506, 44610.31818654459, 42723.97956103879, 48294.54936079659, 47147.43604811386, 46290.67075459324, 49254.03786878212, 49164.19535102924, 50522.44949521477, 50132.95512821698, 47844.03742389704, 48143.514457637444, 50641.19198935922, 47200.03265758055, 46296.24077093194, 43657.609909950814, 41579.65195561375, 43984.42924694723, 42451.97565616919, 45287.49846551387, 45446.50553961339, 43228.05859685018, 42770.76747451171, 38521.83467974057, 41236.316352409, 39161.31440180287, 36199.00527950277]"
N-BEATS5,pe,oleocombustivel,63.32942890800289,52.54237288135593,-87.67452007362692,"1.5134, 0.6902, 0.8886, 0.8308, 25.8982",1.8656026884081474,"[5853.936679004612, 807.3790861949691, 10337.986772867393, 17793.52248367738, 52618.42998884792, 30523.850715297067, 21636.36993236406, 29440.473013357067, 32677.03055836193, 31450.76095687984, 23554.437627342762, 19427.37872982748, 1736.4930258330794, 3083.10116447402, 2892.5936447511385, 3136.8422941126605, 3237.0651897854555, 3396.478182548552, 3574.068162463071, 3415.737487986651, 3424.449885231668, 3538.7543143582475, 3504.3894365664555, 3665.009124852142, 11662.51506946865, 13834.645698313736, 6740.658558849781, 16053.940947171925, 9807.808854550303, 11842.713771708854, 14629.217350864263, 12891.960063295017, 14452.872042394421, 18569.67896738906, 12244.344066925223, 14804.31705812069, 25204.933806735797, 15198.729071447411, 4150.359755649057, 15815.121724550692, 19300.584810326494, 50991.29001019849, 42288.477351505484, 13973.900476526267, 14150.103201481277, 17382.716288523872, 21274.625121552068, 40751.2921709404, 4320.744194132795, 5730.98724382045, 7084.26259627667, 8404.704180227573, 8922.310186341321, 9540.333866834546, 9880.313520785854, 10277.05178390915, 10913.796951918162, 11500.740241873624, 11876.236120292666, 12670.115753753462]"
N-BEATS5,pe,oleodiesel,0.20762292320864334,62.71186440677966,2.424037599013228,"0.6678, 2.5773, 0.8305, 3.0251, 5.2438",0.39850566082805317,"[109600.87656258316, 113504.84458164439, 95465.28115265496, 108758.72614201272, 106382.83649651031, 111500.053529437, 116408.87400347645, 120444.33241289543, 124015.06400425397, 129465.35520858369, 119274.24824816104, 114307.28823454384, 107474.35904747319, 102156.75801938908, 92678.44575354745, 100126.93296989723, 95897.43892431255, 94126.09057418039, 97011.52290152115, 93654.36439642508, 93890.57063257799, 90482.36592130129, 90795.40800435146, 90071.2876183763, 114015.03378548591, 99140.89211676855, 93176.878653295, 105008.64499288118, 105299.46765331803, 123403.37017420061, 128848.6693781683, 140355.71246985835, 143866.91959274915, 138450.9477621121, 149726.20920641904, 121220.35987865408, 123486.48535502345, 139287.20548155362, 154997.17021372038, 182329.43905491318, 220219.20308640477, 220867.95831377315, 222387.79752121377, 202502.04409675536, 184766.0060987414, 180349.0147681202, 168648.88018233085, 161979.4434160242, 108054.46247284446, 92699.598086757, 94459.50634992866, 98086.11001501049, 99852.48385229764, 102164.91179074327, 102191.01410641096, 107995.11613968585, 109390.74775914283, 110975.57981434271, 110051.76250103473, 103656.89337255941]"
N-BEATS5,pe,querosenedeaviacao,0.6420713982566505,64.40677966101696,3.8978106723282453,"2.6871, 0.9989, 1.0961, 0.3144, 2.2652",0.4160866385598151,"[18440.144800010752, 16125.036656880513, 15637.361358325374, 17833.610327511593, 19423.426028666436, 18545.058263579776, 16006.236607445258, 16558.877240554313, 16327.170672362476, 19065.932837711644, 20319.55494201392, 17653.189797912095, 21571.389164725722, 19936.517209870744, 19908.45784976805, 19247.7194265342, 22955.920508417956, 19590.413077769805, 19386.378986569063, 19974.085351180333, 19784.065551488737, 21811.21054183931, 23461.746649782588, 18477.1826251135, 13884.204768581705, 14794.891325141945, 14697.483905572264, 13028.53703467512, 11611.742950352125, 10672.381732879725, 9391.241982478143, 7875.747888966982, 7394.631010501915, 8894.512794299713, 8576.901769407168, 8327.179489655093, 21039.41782761151, 18811.77941605728, 18231.395832877097, 17143.671508927186, 22277.172745988013, 19825.898015224873, 19299.671255568635, 19618.900881993006, 18073.256134303992, 22013.94270397702, 21746.799379456526, 17897.713827854765, 16883.28777256067, 13559.394715693013, 12431.008921603685, 11652.871368168411, 14711.76807073732, 14665.474238725685, 13756.374696687713, 14357.32999041632, 12946.936014873896, 14778.241357475203, 15052.155385103679, 14728.86927388653]"
N-BEATS5,pe,queroseneiluminante,3.295000797831578e+17,0.0,-1.3872662056966134e+25,"1838760655779326066688.0000, 3150110020609820852224.0000, 4275770444344537382912.0000, 22232443960844294815744.0000, 5084772437530814447616.0000",0.5142001795719224,"[11.636512640977175, 13.415346432951965, 13.53522201951643, 14.340296738622937, 14.541124568504719, 17.76466475062207, 18.6915415888337, 18.780777581656288, 20.035701946937547, 23.9515247135492, 25.507709424369363, 28.450856286977725, -20.793340332560252, -23.376672494766616, -24.42499880866308, -26.52872422084566, -27.07071470178492, -30.577318186335877, -33.11051901009458, -33.23705018539907, -35.8256124589728, -38.25495352984771, -41.13468615876587, -43.67861238514201, -26.652881968159956, -28.830746892744756, -31.4832344900146, -36.73372532839404, -36.632596340836216, -39.02710429861778, -43.888842682187324, -45.95835281475366, -49.972842567441134, -56.38622756929519, -56.755760309355, -60.77013805954482, 150.90450445920138, 174.94800994075842, 187.67075082221774, 193.52575604406158, 194.7039885243811, 212.38203266481196, 218.2831918785215, 228.5543385209605, 225.73005844098242, 247.56152189971326, 288.3437639776349, 345.28535812807, -32.77083696233328, -34.88249211237118, -34.94295251643564, -42.23829844965624, -42.32591423497259, -46.30839152796163, -51.61845465774033, -52.83624312251386, -59.215670477763204, -67.68455918445235, -69.65415098317499, -75.6947282743224]"
N-BEATS5,ba,etanolhidratado,0.3629717233357318,50.847457627118644,14.27750008588546,"5.6276, 0.8174, 0.8914, 2.0612, 0.3398",0.9592585996488056,"[37136.06490837939, 22655.73540592679, 5544.716495539779, -1120.426062138106, -6267.355978051639, -4776.558665806773, -4680.612110463313, -3992.2155734535395, -7174.240238168821, -5687.051004746246, -3261.0281541687636, -3005.549640495876, 50238.6050693276, 42998.95838453077, 35233.06737507964, 40762.682521843395, 43017.237689852744, 45851.500012941215, 49435.76048536167, 49894.938804716316, 51875.165578423956, 58829.44490716165, 55196.11855002415, 53908.6888266769, 51754.14079428969, 48675.38016424496, 39575.53087488489, 40743.07349142467, 38757.47983460942, 38683.44441611597, 42569.32291339092, 40910.26322463877, 47285.05506939136, 52730.071549801476, 54531.71014157931, 55039.4335745964, 35263.18147602971, 38202.416458805346, 35726.54801021589, 38099.0126535745, 40057.78544419545, 41235.29154390612, 46248.19459128348, 46946.458236004415, 48037.62032048627, 48429.280563379914, 47178.84392242632, 44300.92233845761, 36316.23058322209, 27957.78530737852, 33710.11808714829, 34384.818106493985, 38813.06382996618, 36477.45812685557, 39726.2824299516, 42247.81879362621, 46538.274893912254, 47588.98872022358, 47356.64054886333, 49884.23015683488]"
N-BEATS5,ba,gasolinac,0.111705447446387,59.32203389830509,-2.55612859927705,"1.7294, 1.3951, 0.6023, 1.1885, 1.7362",0.2139344832260833,"[198519.1700983061, 193816.46563108172, 171352.01728832893, 187738.0483534929, 186568.596467007, 187682.6362544552, 191266.5357918911, 187187.72477031703, 186086.18495484703, 211651.93892538408, 211632.61101921313, 175283.22125058383, 181523.17195120413, 184200.9566048998, 178924.7397188674, 174963.63216088977, 186242.97519393003, 182698.2853197601, 177035.37653510665, 185024.68711834372, 177234.65707166048, 201475.5266064528, 192909.85153686407, 172281.79440877936, 152504.28230554634, 147497.60238409785, 149653.56063296628, 156870.94274520405, 168960.3095545016, 173663.92070315604, 183941.4459287992, 198050.75681935353, 181379.26251505237, 213805.52366880837, 183055.12939117002, 156302.09112129375, 185176.32730050906, 192545.11755945705, 190867.9437686282, 184525.81389976948, 201340.72029262522, 199666.4494344407, 192872.36598372183, 201487.68348391724, 191807.22745964173, 220294.4292454847, 215655.17354643648, 178148.44817076187, 173706.9082587741, 159305.94259044516, 154034.3866183499, 156340.6569162791, 151759.54045974198, 154091.46224001105, 163842.4619976116, 167933.46529739822, 167012.91356896906, 187697.15913665725, 182678.87081325217, 192897.91247261298]"
N-BEATS5,ba,gasolinadeaviacao,6251536182800537.0,45.76271186440678,12.295243735314372,"0.9825, 0.7699, 1.2707, 1.4530, 0.6955",0.35585893623864334,"[156.07357587692286, 139.00337897999754, 114.01072150342631, 165.5581266030645, 175.6786333312535, 139.47265820777318, 116.08855756223666, 101.98815171777353, 113.97024286710935, 143.08121621977583, 149.383180210284, 122.0986160293322, 61.65205694798005, 89.6495545375826, 38.487281524734236, 78.65690483724053, 83.287192913069, 62.27588500581321, 90.18803547460656, 125.62464180701048, 118.28678543403308, 90.69637084718855, 97.97350121967632, 77.7481514966711, 111.48489297899204, 52.00275326040189, 46.730323880514845, 39.99718422716086, 97.51780157700473, 44.04536949171462, 47.195775072030216, 74.43415328200282, 78.91611835320201, 133.59686539989437, 140.57005761165578, 154.060529895055, 72.13279809718404, 123.48481936036183, 49.154775669473885, 59.35365562461221, 92.08946910065164, 39.24900274111423, 60.498548493467574, 69.6672958585378, 73.05482173146447, 66.59705503087524, 60.60382892714538, 78.70209436066902, 121.82634258824028, 127.17961130189931, 115.62967396093083, 136.7170765315537, 167.24326470739612, 134.99186573637004, 160.1254660655929, 125.57940330815141, 138.14717074284053, 109.67278846791447, 132.60986617850713, 116.19669777916563]"
