etanolhidratado,df,LagLlama,"[6960.03271484375, 5810.0830078125, 5355.61328125, 5631.56884765625, 5012.88525390625, 5047.2646484375, 5793.181640625, 5895.1689453125, 4770.38330078125, 5870.978515625, 4881.57470703125, 4791.48583984375]"
etanolhidratado,df,LagLlama,"[6954.1455078125, 5796.806640625, 5387.6357421875, 5665.02099609375, 5085.4150390625, 5072.6484375, 5763.50927734375, 5852.67431640625, 4740.0947265625, 5846.98095703125, 4945.4345703125, 4784.13916015625]"
etanolhidratado,es,LagLlama,"[3937.275390625, 3204.478515625, 3734.25732421875, 4680.6767578125, 3778.68310546875, 3421.905029296875, 3447.456298828125, 3816.84912109375, 3264.165771484375, 3019.377685546875, 3186.939697265625, 3047.6474609375]"
etanolhidratado,es,LagLlama,"[3938.63916015625, 3199.12744140625, 3729.719970703125, 4634.77978515625, 3730.13671875, 3421.725830078125, 3444.400390625, 3814.895263671875, 3279.6484375, 3032.9375, 3182.04833984375, 3037.211669921875]"
etanolhidratado,go,LagLlama,"[107253.6484375, 111973.140625, 122744.8515625, 136411.359375, 140734.828125, 147587.875, 150638.15625, 149313.28125, 136584.25, 144564.53125, 128579.109375, 127175.625]"
etanolhidratado,go,LagLlama,"[107507.75, 111667.75, 122700.4609375, 136211.46875, 140502.140625, 147343.109375, 149930.53125, 148745.796875, 136060.609375, 143993.984375, 128291.078125, 127202.953125]"
etanolhidratado,ma,LagLlama,"[2554.88623046875, 2466.046630859375, 2529.82666015625, 2509.042724609375, 2292.40966796875, 2025.306640625, 1847.382568359375, 1936.16015625, 2046.351806640625, 2108.669189453125, 1900.276123046875, 1795.1861572265625]"
etanolhidratado,ma,LagLlama,"[2564.950439453125, 2472.144287109375, 2538.365966796875, 2526.99365234375, 2300.09912109375, 2018.5191650390625, 1839.7874755859375, 1938.806884765625, 2052.07470703125, 2116.30810546875, 1903.623779296875, 1805.76171875]"
etanolhidratado,mg,LagLlama,"[155258.15625, 174312.03125, 189514.796875, 207445.4375, 229014.0, 233911.90625, 243466.171875, 258817.5, 237550.421875, 261834.96875, 234103.921875, 244513.078125]"
etanolhidratado,mg,LagLlama,"[154860.984375, 173855.453125, 188493.9375, 207384.59375, 227357.78125, 231979.078125, 241663.671875, 257236.09375, 236030.71875, 260928.03125, 232611.75, 242760.453125]"
etanolhidratado,ms,LagLlama,"[13574.4423828125, 13402.3251953125, 11816.1669921875, 11278.076171875, 10877.0107421875, 10764.919921875, 11104.3486328125, 11238.9765625, 11077.4794921875, 12937.115234375, 10231.8408203125, 9884.404296875]"
etanolhidratado,ms,LagLlama,"[13563.1376953125, 13399.3466796875, 11805.5849609375, 11273.2109375, 10852.474609375, 10779.5830078125, 11126.6513671875, 11278.7568359375, 11087.798828125, 12942.2568359375, 10225.2568359375, 9825.3544921875]"
etanolhidratado,mt,LagLlama,"[78200.9453125, 73898.3125, 78153.078125, 73983.7890625, 81633.5, 85803.71875, 84667.375, 84050.921875, 80283.8671875, 91023.4375, 80577.8671875, 75050.03125]"
etanolhidratado,mt,LagLlama,"[78419.4609375, 73748.96875, 77898.390625, 73744.9765625, 81296.640625, 85628.171875, 84343.59375, 83847.078125, 80123.578125, 90933.453125, 80610.34375, 75350.9375]"
etanolhidratado,pa,LagLlama,"[3204.41162109375, 3081.654052734375, 3689.50390625, 3545.576904296875, 3877.606689453125, 3133.676513671875, 2966.150390625, 2473.70361328125, 2382.8447265625, 2959.504638671875, 2779.115478515625, 2683.66845703125]"
etanolhidratado,pa,LagLlama,"[3197.8955078125, 3066.710693359375, 3691.09228515625, 3554.65673828125, 3904.571044921875, 3164.363525390625, 2978.73291015625, 2472.34326171875, 2384.92333984375, 2938.33837890625, 2750.54248046875, 2673.26708984375]"
etanolhidratado,pb,LagLlama,"[10304.3544921875, 12664.48828125, 11992.7841796875, 9506.849609375, 7584.90478515625, 6188.5751953125, 6383.65771484375, 10551.634765625, 12078.1474609375, 14794.826171875, 13553.310546875, 9483.802734375]"
etanolhidratado,pb,LagLlama,"[10315.8876953125, 12645.369140625, 11970.72265625, 9502.5830078125, 7620.1611328125, 6206.8427734375, 6383.82421875, 10498.0927734375, 12041.8095703125, 14764.6591796875, 13509.646484375, 9504.390625]"
etanolhidratado,pe,LagLlama,"[16496.09765625, 18667.796875, 20531.0390625, 19291.89453125, 16041.9404296875, 16538.203125, 18927.21484375, 19468.44140625, 17232.6796875, 16861.6953125, 17197.53125, 18277.833984375]"
etanolhidratado,pe,LagLlama,"[16463.17578125, 18592.578125, 20504.841796875, 19422.076171875, 16127.787109375, 16784.404296875, 19091.791015625, 19531.572265625, 17198.478515625, 17041.62109375, 17326.927734375, 18271.12890625]"
etanolhidratado,pi,LagLlama,"[4100.5390625, 4032.182373046875, 5008.90625, 5756.64111328125, 5560.0830078125, 5407.3974609375, 5126.6572265625, 5107.4970703125, 4947.7236328125, 4601.91259765625, 3999.994140625, 3441.583984375]"
etanolhidratado,pi,LagLlama,"[4096.0185546875, 4017.100341796875, 4996.22021484375, 5732.8359375, 5548.02685546875, 5433.6103515625, 5171.3603515625, 5148.93212890625, 4983.49267578125, 4662.64990234375, 4045.573486328125, 3482.59716796875]"
etanolhidratado,pr,LagLlama,"[76909.359375, 95667.703125, 108321.078125, 117622.9140625, 119834.078125, 122778.375, 123969.375, 126035.890625, 119417.859375, 145321.0, 125331.9375, 129105.390625]"
etanolhidratado,pr,LagLlama,"[76983.0859375, 95951.796875, 108453.171875, 117625.6015625, 120011.0625, 122926.953125, 124056.453125, 125601.25, 119583.671875, 145382.71875, 125910.7734375, 129757.4765625]"
etanolhidratado,rj,LagLlama,"[45466.28515625, 43318.9453125, 46450.8828125, 44451.6484375, 44885.53125, 44105.18359375, 45247.1015625, 46613.48828125, 44415.0078125, 49641.75390625, 44092.68359375, 44462.1796875]"
etanolhidratado,rj,LagLlama,"[45507.39453125, 43358.0078125, 46437.2421875, 44419.1015625, 45013.8828125, 43987.62109375, 44901.66796875, 46411.85546875, 44276.81640625, 49674.4140625, 43869.2421875, 44299.0234375]"
etanolhidratado,rn,LagLlama,"[4348.568359375, 4404.7158203125, 4663.015625, 5797.7724609375, 5899.3388671875, 5667.0263671875, 5362.146484375, 4671.6005859375, 3910.178955078125, 3857.72802734375, 3693.07666015625, 3591.66357421875]"
etanolhidratado,rn,LagLlama,"[4329.31005859375, 4415.76953125, 4665.45703125, 5813.29736328125, 5905.65771484375, 5657.64501953125, 5363.85791015625, 4652.6953125, 3898.3828125, 3840.563232421875, 3687.462158203125, 3560.17041015625]"
etanolhidratado,ro,LagLlama,"[970.1845703125, 1080.761474609375, 1075.842041015625, 1070.86669921875, 1145.8536376953125, 1087.9713134765625, 1049.3885498046875, 885.7766723632812, 847.3829345703125, 781.5556640625, 727.4642944335938, 776.2935180664062]"
etanolhidratado,ro,LagLlama,"[975.8414916992188, 1089.151611328125, 1076.482177734375, 1067.1199951171875, 1138.97119140625, 1078.676513671875, 1044.6427001953125, 888.4817504882812, 853.4886474609375, 777.5736083984375, 733.5509033203125, 778.7785034179688]"
etanolhidratado,rr,LagLlama,"[145.31227111816406, 131.66709899902344, 142.8601531982422, 152.75186157226562, 148.03579711914062, 165.03262329101562, 170.4080047607422, 166.2993621826172, 218.55322265625, 181.12831115722656, 239.2433624267578, 203.8712921142578]"
etanolhidratado,rr,LagLlama,"[144.7882080078125, 132.41021728515625, 142.45697021484375, 152.01284790039062, 146.7994842529297, 166.0759735107422, 169.42935180664062, 166.9471435546875, 219.19320678710938, 180.9976043701172, 239.80130004882812, 203.33670043945312]"
etanolhidratado,rs,LagLlama,"[3196.81201171875, 2669.06640625, 3170.22265625, 3311.21826171875, 3001.807373046875, 2997.21435546875, 3133.46923828125, 2987.88818359375, 2998.89208984375, 3164.16845703125, 2846.424560546875, 2661.174072265625]"
etanolhidratado,rs,LagLlama,"[3199.361083984375, 2657.41650390625, 3149.15185546875, 3366.68212890625, 3042.25146484375, 2947.819580078125, 3170.885498046875, 3005.916015625, 2954.05126953125, 3160.57373046875, 2868.776123046875, 2750.127197265625]"
etanolhidratado,sc,LagLlama,"[5572.8466796875, 4739.0693359375, 4621.5166015625, 4666.00244140625, 4334.27099609375, 5175.58642578125, 4991.53125, 4992.52880859375, 5782.00927734375, 5757.173828125, 5769.1201171875, 5005.87548828125]"
etanolhidratado,sc,LagLlama,"[5588.30078125, 4788.4638671875, 4637.41259765625, 4646.1787109375, 4324.5830078125, 5120.1162109375, 4959.220703125, 4965.9853515625, 5716.759765625, 5757.3779296875, 5774.7197265625, 5011.720703125]"
etanolhidratado,se,LagLlama,"[3003.525634765625, 3246.02734375, 3182.5107421875, 2654.198974609375, 2203.04052734375, 1693.2572021484375, 1541.8519287109375, 2249.39111328125, 2209.1123046875, 2812.6171875, 2711.674560546875, 2058.025146484375]"
etanolhidratado,se,LagLlama,"[3011.84521484375, 3267.2119140625, 3212.888916015625, 2677.869873046875, 2235.21337890625, 1706.8079833984375, 1543.8564453125, 2245.713134765625, 2211.438720703125, 2818.648193359375, 2705.126708984375, 2061.114501953125]"
etanolhidratado,sp,LagLlama,"[668368.4375, 679481.0625, 722140.5625, 772478.125, 805643.875, 876230.8125, 882308.875, 919945.8125, 873087.8125, 945048.1875, 835975.0, 853004.625]"
etanolhidratado,sp,LagLlama,"[665743.5, 680519.1875, 724994.9375, 775313.625, 807717.125, 877536.5, 883884.5, 919305.125, 869136.875, 945351.1875, 834946.5, 853109.3125]"
etanolhidratado,to,LagLlama,"[1853.62109375, 1911.118408203125, 2235.42236328125, 2252.673583984375, 2126.603271484375, 1865.747802734375, 1700.8363037109375, 1866.9622802734375, 1748.12890625, 1806.3238525390625, 2018.8228759765625, 1684.076171875]"
etanolhidratado,to,LagLlama,"[1846.4482421875, 1908.69140625, 2226.47119140625, 2249.941162109375, 2133.126220703125, 1864.863525390625, 1712.2076416015625, 1878.959716796875, 1746.7349853515625, 1811.5992431640625, 2013.2073974609375, 1685.9449462890625]"
gasolinac,ac,LagLlama,"[11615.76953125, 11266.126953125, 12760.4765625, 11704.419921875, 12445.6083984375, 13740.1201171875, 13495.7841796875, 13435.017578125, 13189.990234375, 14317.236328125, 12330.619140625, 11609.732421875]"
gasolinac,ac,LagLlama,"[11592.3310546875, 11249.5810546875, 12764.583984375, 11730.693359375, 12469.072265625, 13762.734375, 13490.375, 13446.2314453125, 13175.6171875, 14276.2451171875, 12300.8291015625, 11578.689453125]"
gasolinac,al,LagLlama,"[36774.51171875, 34727.9609375, 35827.69140625, 34178.6328125, 35859.40625, 39254.1328125, 40195.734375, 41012.875, 40376.58203125, 45676.875, 42024.3828125, 39483.6328125]"
gasolinac,al,LagLlama,"[36719.9296875, 34670.1484375, 35716.30859375, 34161.8046875, 35731.96484375, 39194.8984375, 40131.84375, 41065.0078125, 40364.6484375, 45687.1953125, 42225.484375, 39671.87109375]"
gasolinac,am,LagLlama,"[51665.4609375, 52692.9375, 57464.3046875, 54508.3203125, 55318.45703125, 60308.59375, 54699.90625, 55698.96875, 53799.8671875, 59163.26171875, 47799.1171875, 51507.27734375]"
gasolinac,am,LagLlama,"[51725.6484375, 52841.55078125, 57365.1015625, 54570.05078125, 55132.59375, 60190.60546875, 54628.39453125, 55696.8671875, 53582.13671875, 59021.2890625, 47645.49609375, 51841.109375]"
gasolinac,ap,LagLlama,"[16014.5576171875, 14787.7138671875, 16430.58984375, 16276.005859375, 16451.27734375, 17295.48828125, 17095.482421875, 17285.34375, 17123.49609375, 17960.423828125, 16170.771484375, 15674.541015625]"
gasolinac,ap,LagLlama,"[16025.0283203125, 14815.5673828125, 16422.044921875, 16282.580078125, 16435.5, 17325.365234375, 17106.474609375, 17282.93359375, 17148.83984375, 17952.4453125, 16184.775390625, 15695.9794921875]"
gasolinac,ba,LagLlama,"[162546.1875, 167131.484375, 168804.34375, 167154.53125, 162878.59375, 173228.328125, 169367.515625, 167917.484375, 162278.921875, 199048.53125, 192472.21875, 171822.578125]"
gasolinac,ba,LagLlama,"[162460.421875, 167200.0, 169276.46875, 167574.09375, 162963.84375, 172995.390625, 168662.453125, 166983.484375, 161911.34375, 198732.703125, 192875.578125, 172141.40625]"
gasolinac,ce,LagLlama,"[116475.421875, 109324.5, 110995.8984375, 117270.765625, 117163.640625, 124239.5859375, 122880.640625, 133992.640625, 124206.453125, 145050.078125, 127231.9140625, 118601.2109375]"
gasolinac,ce,LagLlama,"[116929.015625, 109563.0234375, 111442.3359375, 117540.5, 117547.140625, 124680.3359375, 123036.203125, 133906.625, 123995.1640625, 145334.5625, 127168.25, 118732.2890625]"
gasolinac,df,LagLlama,"[93251.078125, 86818.859375, 91665.1171875, 87745.4453125, 88319.4609375, 91652.015625, 86633.4921875, 87962.9609375, 83981.2265625, 96753.7890625, 81224.328125, 84004.0390625]"
gasolinac,df,LagLlama,"[93082.4296875, 86672.6796875, 91200.25, 87783.4296875, 88605.578125, 91509.328125, 86667.1484375, 88212.3203125, 84172.203125, 97176.90625, 81394.15625, 84239.859375]"
gasolinac,es,LagLlama,"[88352.265625, 85088.046875, 89602.203125, 89245.9296875, 90225.953125, 90516.1640625, 87110.328125, 89583.40625, 84965.25, 99792.890625, 89607.7109375, 85044.078125]"
gasolinac,es,LagLlama,"[88332.359375, 85003.9375, 89488.890625, 88960.0859375, 90239.8046875, 90406.9609375, 87247.6953125, 89443.8984375, 84928.765625, 99898.6484375, 89503.7578125, 85212.484375]"
gasolinac,go,LagLlama,"[140695.71875, 127990.5625, 124898.359375, 114882.6875, 122676.9140625, 124885.203125, 114849.984375, 128812.140625, 126677.453125, 151702.421875, 138267.65625, 138393.015625]"
gasolinac,go,LagLlama,"[140656.65625, 127883.5234375, 125024.25, 114771.078125, 122732.421875, 124760.5390625, 114513.359375, 128816.8359375, 126695.078125, 150972.3125, 137980.96875, 138170.6875]"
gasolinac,ma,LagLlama,"[75953.0078125, 71103.421875, 79565.234375, 73669.4609375, 81029.46875, 83889.0390625, 82727.9609375, 88439.265625, 83991.515625, 94025.3203125, 85991.3203125, 80336.5]"
gasolinac,ma,LagLlama,"[76003.6875, 71136.5625, 79812.96875, 73536.859375, 81097.609375, 84045.65625, 82964.3828125, 88355.640625, 83667.8046875, 93863.1875, 85562.125, 80044.0546875]"
gasolinac,mg,LagLlama,"[395198.34375, 365235.9375, 376734.4375, 351321.4375, 382815.84375, 379722.84375, 355515.125, 386392.3125, 371558.59375, 437508.4375, 372291.3125, 368998.75]"
gasolinac,mg,LagLlama,"[395357.34375, 364814.46875, 377309.90625, 352988.3125, 383595.8125, 380335.3125, 357198.34375, 386749.8125, 372005.5625, 439787.9375, 373717.9375, 371601.4375]"
gasolinac,ms,LagLlama,"[67515.75, 62986.92578125, 60132.76953125, 55411.0, 62032.1875, 62099.75, 58775.26171875, 63376.9375, 64630.78125, 76544.9296875, 61136.8125, 59230.0703125]"
gasolinac,ms,LagLlama,"[67469.203125, 63000.13671875, 60173.2890625, 55351.6640625, 61810.61328125, 61703.04296875, 58621.14453125, 63073.5546875, 64496.3046875, 76199.171875, 60959.4765625, 59347.95703125]"
gasolinac,mt,LagLlama,"[56850.95703125, 54232.9609375, 55808.07421875, 51620.71875, 53646.3671875, 55492.4375, 53514.0390625, 57129.01171875, 59040.08203125, 65687.359375, 60951.53125, 61726.2890625]"
gasolinac,mt,LagLlama,"[56862.8828125, 54110.64453125, 55392.1328125, 51432.1171875, 53628.4921875, 55516.7734375, 53546.26171875, 57225.1484375, 59044.6875, 65866.515625, 61073.76171875, 61763.3125]"
gasolinac,pa,LagLlama,"[101650.59375, 95909.9375, 105108.5234375, 102417.203125, 113816.3125, 112647.1484375, 106969.359375, 116696.921875, 113328.046875, 124953.671875, 111368.7265625, 102053.671875]"
gasolinac,pa,LagLlama,"[101736.3203125, 95944.3203125, 105002.984375, 102033.984375, 113613.9765625, 112461.609375, 106891.859375, 116090.6484375, 113197.6640625, 125035.0, 111276.4375, 102558.296875]"
gasolinac,pb,LagLlama,"[61264.625, 57491.64453125, 58904.2578125, 54803.1171875, 58452.3828125, 59576.63671875, 59148.48828125, 64873.03125, 63117.0390625, 72016.1953125, 65379.92578125, 60608.23046875]"
gasolinac,pb,LagLlama,"[61188.2109375, 57550.5625, 59003.375, 54788.6875, 58616.79296875, 59805.15625, 59202.01171875, 64930.54296875, 63114.26171875, 72132.7421875, 65521.1953125, 60565.6328125]"
gasolinac,pe,LagLlama,"[110612.4140625, 101896.3359375, 104322.53125, 101219.7265625, 103434.046875, 113929.1484375, 115927.046875, 125236.0390625, 111480.5859375, 132500.65625, 109816.8984375, 103181.9453125]"
gasolinac,pe,LagLlama,"[109997.375, 101777.984375, 103660.4296875, 100951.046875, 103473.359375, 114326.203125, 115693.078125, 125129.515625, 111320.1640625, 132221.46875, 109918.046875, 102779.1328125]"
gasolinac,pi,LagLlama,"[43227.50390625, 41406.48828125, 45062.24609375, 43489.94140625, 46650.51953125, 46903.34765625, 44899.28515625, 48006.60546875, 46106.1015625, 51461.72265625, 49292.01953125, 45161.49609375]"
gasolinac,pi,LagLlama,"[43485.21875, 41605.6796875, 45081.9765625, 43464.20703125, 46519.5546875, 46716.0546875, 44406.3359375, 47905.3515625, 46106.7421875, 51345.7734375, 49389.32421875, 45046.3828125]"
gasolinac,pr,LagLlama,"[265364.6875, 239348.34375, 221212.90625, 210794.625, 216968.65625, 208592.71875, 207463.65625, 208768.84375, 210155.046875, 237199.046875, 204465.21875, 209191.609375]"
gasolinac,pr,LagLlama,"[265296.625, 239693.671875, 221501.671875, 211267.0, 217262.796875, 209459.90625, 207971.515625, 208959.859375, 209794.90625, 237167.03125, 204520.75, 209340.53125]"
gasolinac,rj,LagLlama,"[178206.453125, 150420.671875, 154350.765625, 144843.5, 154149.171875, 159352.421875, 159092.25, 157958.0, 150740.25, 176626.1875, 148760.5, 151538.34375]"
gasolinac,rj,LagLlama,"[178208.546875, 150044.28125, 154628.375, 144451.0625, 154201.703125, 159618.125, 159052.90625, 157906.78125, 150691.75, 176417.96875, 149038.125, 151524.09375]"
gasolinac,rn,LagLlama,"[46788.109375, 43131.77734375, 47347.1328125, 45155.08984375, 48291.54296875, 49798.703125, 50048.8984375, 51459.0390625, 49863.23828125, 57072.09375, 49760.1953125, 48947.1171875]"
gasolinac,rn,LagLlama,"[46706.4609375, 43035.66796875, 47204.5234375, 45199.1171875, 48469.796875, 49869.0234375, 50097.98828125, 51481.55078125, 49826.4609375, 57241.8515625, 49827.54296875, 48909.6015625]"
gasolinac,ro,LagLlama,"[36131.9453125, 36390.98046875, 37830.51953125, 36028.39453125, 40041.5625, 42043.87109375, 39316.16796875, 40414.859375, 39500.5859375, 42549.3828125, 36927.2734375, 36290.859375]"
gasolinac,ro,LagLlama,"[36124.1171875, 36377.83203125, 37735.55078125, 36010.359375, 40050.21875, 42116.8359375, 39207.28515625, 40350.4296875, 39428.1875, 42687.55859375, 36964.2265625, 36294.4296875]"
gasolinac,rr,LagLlama,"[14701.6953125, 13297.8076171875, 13835.9658203125, 13624.4765625, 12927.6376953125, 15560.71875, 16521.978515625, 17570.08203125, 16694.84375, 18211.841796875, 15337.787109375, 15754.8642578125]"
gasolinac,rr,LagLlama,"[14700.4501953125, 13315.7138671875, 13830.5361328125, 13621.4765625, 12957.3173828125, 15536.7919921875, 16517.81640625, 17587.85546875, 16708.49609375, 18135.91015625, 15362.607421875, 15737.740234375]"
gasolinac,rs,LagLlama,"[299622.9375, 268712.9375, 257213.875, 255850.375, 270014.59375, 279148.5625, 286824.96875, 289559.125, 292016.6875, 345896.84375, 298474.3125, 284174.0625]"
gasolinac,rs,LagLlama,"[299577.1875, 268490.75, 258453.90625, 256064.625, 271023.5, 279248.03125, 287321.6875, 289958.8125, 292894.21875, 346797.09375, 297706.34375, 284496.125]"
gasolinac,sc,LagLlama,"[268062.78125, 250481.09375, 243308.703125, 242202.75, 246951.65625, 250616.25, 248154.046875, 259280.578125, 259044.90625, 299041.4375, 268847.9375, 262417.5625]"
gasolinac,sc,LagLlama,"[267746.8125, 250387.921875, 242295.828125, 242000.578125, 246429.34375, 250272.703125, 247815.28125, 259721.421875, 258835.421875, 299408.21875, 268915.8125, 261903.75]"
gasolinac,se,LagLlama,"[32164.953125, 29553.984375, 30798.73828125, 31146.01171875, 30508.359375, 33804.2265625, 32779.1328125, 35693.78125, 33407.3828125, 38105.2890625, 34772.3359375, 34022.359375]"
gasolinac,se,LagLlama,"[32298.744140625, 29640.03125, 30848.328125, 31137.875, 30579.197265625, 33883.1171875, 32874.7578125, 35776.5390625, 33457.4375, 38132.5703125, 34777.98828125, 34045.0546875]"
gasolinac,sp,LagLlama,"[860942.8125, 772958.3125, 746944.125, 669307.0, 643388.875, 668368.8125, 649634.1875, 656701.875, 670153.1875, 769044.0625, 671162.6875, 707076.9375]"
gasolinac,sp,LagLlama,"[860595.5, 771529.5625, 745879.75, 669727.0, 644406.0, 669471.125, 650921.9375, 658095.875, 671890.6875, 770281.375, 671922.5625, 707780.0]"
gasolinac,to,LagLlama,"[29029.458984375, 28949.61328125, 31464.08203125, 30060.86328125, 34934.8203125, 32908.14453125, 30981.634765625, 31369.53125, 30677.771484375, 36655.2265625, 32767.859375, 31850.994140625]"
gasolinac,to,LagLlama,"[29096.150390625, 28877.046875, 31356.275390625, 30044.44921875, 34961.12890625, 32944.859375, 30995.322265625, 31367.58984375, 30635.76171875, 36691.68359375, 32759.193359375, 31862.69921875]"
glp,ac,LagLlama,"[3413.94189453125, 2927.65673828125, 3221.341796875, 3233.82080078125, 3026.58251953125, 3442.666748046875, 2984.31787109375, 3193.69287109375, 3187.070068359375, 3301.013671875, 3091.47998046875, 3122.634765625]"
glp,ac,LagLlama,"[3416.221923828125, 2922.610107421875, 3214.781494140625, 3229.086181640625, 3021.886962890625, 3437.49267578125, 2989.4287109375, 3200.730224609375, 3192.792724609375, 3306.610595703125, 3100.624267578125, 3121.11083984375]"
glp,al,LagLlama,"[15442.400390625, 14086.908203125, 14348.529296875, 15562.9580078125, 15446.7939453125, 15965.2265625, 15304.015625, 15293.3857421875, 14732.8095703125, 15462.3935546875, 14905.078125, 13421.642578125]"
glp,al,LagLlama,"[15448.904296875, 14081.7451171875, 14367.7158203125, 15567.666015625, 15457.517578125, 15983.6904296875, 15334.6513671875, 15253.451171875, 14698.017578125, 15492.2626953125, 14844.0341796875, 13426.5654296875]"
glp,am,LagLlama,"[16661.685546875, 14317.2421875, 15533.275390625, 14984.4482421875, 15216.115234375, 16050.8251953125, 15106.4033203125, 15531.693359375, 14634.806640625, 15750.5390625, 14602.748046875, 15391.2529296875]"
glp,am,LagLlama,"[16673.498046875, 14304.7626953125, 15532.3232421875, 14947.009765625, 15248.8828125, 16013.267578125, 15080.8564453125, 15557.734375, 14576.7939453125, 15738.748046875, 14609.6982421875, 15386.078125]"
glp,ap,LagLlama,"[2919.343017578125, 2630.40283203125, 2738.80419921875, 2689.793701171875, 2719.322021484375, 2809.997802734375, 2672.86572265625, 2667.99462890625, 2611.87060546875, 2904.068603515625, 2661.810546875, 2584.462890625]"
glp,ap,LagLlama,"[2912.944091796875, 2627.745361328125, 2740.62158203125, 2690.876708984375, 2719.32470703125, 2806.44287109375, 2673.368408203125, 2667.15966796875, 2612.7099609375, 2889.83740234375, 2663.64111328125, 2582.10498046875]"
glp,ba,LagLlama,"[80101.0390625, 72125.796875, 77823.2109375, 81451.53125, 81744.6484375, 85158.09375, 79110.2734375, 79180.546875, 78623.7890625, 79886.8828125, 76704.953125, 70684.984375]"
glp,ba,LagLlama,"[80010.6484375, 72108.40625, 77919.3984375, 81481.796875, 81893.4765625, 85105.125, 79169.4921875, 79121.2421875, 78644.5, 79919.9375, 76809.046875, 70836.09375]"
glp,ce,LagLlama,"[43279.6171875, 41554.5546875, 43356.8828125, 44501.5546875, 42358.9296875, 46019.87109375, 42907.5546875, 44089.23046875, 41659.2734375, 43885.6640625, 43287.19921875, 38940.8359375]"
glp,ce,LagLlama,"[43350.7890625, 41526.6171875, 43498.77734375, 44617.2265625, 42438.98046875, 45921.43359375, 43028.625, 43953.109375, 41540.8515625, 43937.9765625, 43219.8359375, 39031.83203125]"
glp,df,LagLlama,"[15253.3984375, 14201.458984375, 15265.2001953125, 15447.8095703125, 15047.1484375, 15907.759765625, 14789.4248046875, 14363.5517578125, 14695.2294921875, 15095.5498046875, 13960.0576171875, 13632.8955078125]"
glp,df,LagLlama,"[15226.015625, 14200.552734375, 15287.9970703125, 15433.150390625, 15054.5419921875, 15890.064453125, 14779.0185546875, 14361.373046875, 14705.6640625, 15101.953125, 13960.990234375, 13619.302734375]"
glp,es,LagLlama,"[23536.81640625, 20550.6171875, 22819.6015625, 23868.75390625, 22965.025390625, 24268.63671875, 22999.474609375, 22301.98046875, 23162.00390625, 22801.328125, 21630.2265625, 20028.5625]"
