PRODUCT,STATE,TYPE_PREDICTIONS,PREDICTIONS,RMSE,PBE,POCID,MAPE
etanolhidratado,rj,LagLlama,"[45466.28515625, 43318.9453125, 46450.8828125, 44451.6484375, 44885.53125, 44105.18359375, 45247.1015625, 46613.48828125, 44415.0078125, 49641.75390625, 44092.68359375, 44462.1796875]",26738.922794613936,31.79147835872696,63.63636363636363,0.2752249221936496
etanolhidratado,rn,LagLlama,"[4348.568359375, 4404.7158203125, 4663.015625, 5797.7724609375, 5899.3388671875, 5667.0263671875, 5362.146484375, 4671.6005859375, 3910.178955078125, 3857.72802734375, 3693.07666015625, 3591.66357421875]",1520.5024338673518,3.369675475089644,36.36363636363637,0.2460925977735049
etanolhidratado,ro,LagLlama,"[970.1845703125, 1080.761474609375, 1075.842041015625, 1070.86669921875, 1145.8536376953125, 1087.9713134765625, 1049.3885498046875, 885.7766723632812, 847.3829345703125, 781.5556640625, 727.4642944335938, 776.2935180664062]",625.3209675445246,24.32251531073536,45.45454545454545,0.3661338450111501
etanolhidratado,rr,LagLlama,"[145.31227111816406, 131.66709899902344, 142.8601531982422, 152.75186157226562, 148.03579711914062, 165.03262329101562, 170.4080047607422, 166.2993621826172, 218.55322265625, 181.12831115722656, 239.2433624267578, 203.8712921142578]",133.76980696973308,41.86784635308835,36.36363636363637,0.4082988817296826
etanolhidratado,rs,LagLlama,"[3196.81201171875, 2669.06640625, 3170.22265625, 3311.21826171875, 3001.807373046875, 2997.21435546875, 3133.46923828125, 2987.88818359375, 2998.89208984375, 3164.16845703125, 2846.424560546875, 2661.174072265625]",3610.0720314066034,46.92630575626876,63.63636363636363,0.3819645328851964
etanolhidratado,sc,LagLlama,"[5572.8466796875, 4739.0693359375, 4621.5166015625, 4666.00244140625, 4334.27099609375, 5175.58642578125, 4991.53125, 4992.52880859375, 5782.00927734375, 5757.173828125, 5769.1201171875, 5005.87548828125]",7769.770986824256,53.3773385258737,45.45454545454545,0.4284037531912437
etanolhidratado,se,LagLlama,"[3003.525634765625, 3246.02734375, 3182.5107421875, 2654.198974609375, 2203.04052734375, 1693.2572021484375, 1541.8519287109375, 2249.39111328125, 2209.1123046875, 2812.6171875, 2711.674560546875, 2058.025146484375]",1368.8693431196657,22.86322598917807,36.36363636363637,0.3386034403633051
etanolhidratado,sp,LagLlama,"[668368.4375, 679481.0625, 722140.5625, 772478.125, 805643.875, 876230.8125, 882308.875, 919945.8125, 873087.8125, 945048.1875, 835975.0, 853004.625]",121270.02913888564,-14.712772033361892,54.54545454545455,0.1546372961637945
etanolhidratado,to,LagLlama,"[1853.62109375, 1911.118408203125, 2235.42236328125, 2252.673583984375, 2126.603271484375, 1865.747802734375, 1700.8363037109375, 1866.9622802734375, 1748.12890625, 1806.3238525390625, 2018.8228759765625, 1684.076171875]",1570.6650365449188,37.49085362819925,45.45454545454545,0.3392469748576208
gasolinac,ac,LagLlama,"[11615.76953125, 11266.126953125, 12760.4765625, 11704.419921875, 12445.6083984375, 13740.1201171875, 13495.7841796875, 13435.017578125, 13189.990234375, 14317.236328125, 12330.619140625, 11609.732421875]",790.9258118654056,1.8006545287965563,90.9090909090909,0.0519103892800348
gasolinac,al,LagLlama,"[36774.51171875, 34727.9609375, 35827.69140625, 34178.6328125, 35859.40625, 39254.1328125, 40195.734375, 41012.875, 40376.58203125, 45676.875, 42024.3828125, 39483.6328125]",4198.217660451087,7.68432159543237,72.72727272727273,0.0822718145577983
gasolinac,am,LagLlama,"[51665.4609375, 52692.9375, 57464.3046875, 54508.3203125, 55318.45703125, 60308.59375, 54699.90625, 55698.96875, 53799.8671875, 59163.26171875, 47799.1171875, 51507.27734375]",4233.367958531639,-6.0750528617162765,54.54545454545455,0.0748642326460614
gasolinac,ap,LagLlama,"[16014.5576171875, 14787.7138671875, 16430.58984375, 16276.005859375, 16451.27734375, 17295.48828125, 17095.482421875, 17285.34375, 17123.49609375, 17960.423828125, 16170.771484375, 15674.541015625]",809.1379829114186,0.5287831667775026,90.9090909090909,0.0439051507908876
gasolinac,ba,LagLlama,"[162546.1875, 167131.484375, 168804.34375, 167154.53125, 162878.59375, 173228.328125, 169367.515625, 167917.484375, 162278.921875, 199048.53125, 192472.21875, 171822.578125]",24239.06094638485,11.450543154262018,81.81818181818181,0.1131569035510874
gasolinac,ce,LagLlama,"[116475.421875, 109324.5, 110995.8984375, 117270.765625, 117163.640625, 124239.5859375, 122880.640625, 133992.640625, 124206.453125, 145050.078125, 127231.9140625, 118601.2109375]",9456.677642423634,4.0473765110528594,90.9090909090909,0.0607903303975157
gasolinac,df,LagLlama,"[93251.078125, 86818.859375, 91665.1171875, 87745.4453125, 88319.4609375, 91652.015625, 86633.4921875, 87962.9609375, 83981.2265625, 96753.7890625, 81224.328125, 84004.0390625]",6275.187882388844,-3.13347685403167,81.81818181818181,0.0530429610113096
gasolinac,es,LagLlama,"[88352.265625, 85088.046875, 89602.203125, 89245.9296875, 90225.953125, 90516.1640625, 87110.328125, 89583.40625, 84965.25, 99792.890625, 89607.7109375, 85044.078125]",7046.651998787167,-7.627378558381091,90.9090909090909,0.0780594067631231
gasolinac,go,LagLlama,"[140695.71875, 127990.5625, 124898.359375, 114882.6875, 122676.9140625, 124885.203125, 114849.984375, 128812.140625, 126677.453125, 151702.421875, 138267.65625, 138393.015625]",16412.083569361403,2.976530790485797,63.63636363636363,0.1008133189008221
gasolinac,ma,LagLlama,"[75953.0078125, 71103.421875, 79565.234375, 73669.4609375, 81029.46875, 83889.0390625, 82727.9609375, 88439.265625, 83991.515625, 94025.3203125, 85991.3203125, 80336.5]",9738.65603544101,9.479403052161295,100.0,0.0943885561108616
gasolinac,mg,LagLlama,"[395198.34375, 365235.9375, 376734.4375, 351321.4375, 382815.84375, 379722.84375, 355515.125, 386392.3125, 371558.59375, 437508.4375, 372291.3125, 368998.75]",33371.67648203815,3.408976016188415,100.0,0.0660715091831592
gasolinac,ms,LagLlama,"[67515.75, 62986.92578125, 60132.76953125, 55411.0, 62032.1875, 62099.75, 58775.26171875, 63376.9375, 64630.78125, 76544.9296875, 61136.8125, 59230.0703125]",7066.571900751212,5.105809486782514,81.81818181818181,0.0880978233410318
gasolinac,mt,LagLlama,"[56850.95703125, 54232.9609375, 55808.07421875, 51620.71875, 53646.3671875, 55492.4375, 53514.0390625, 57129.01171875, 59040.08203125, 65687.359375, 60951.53125, 61726.2890625]",7102.604713408874,-2.9992843530721185,72.72727272727273,0.1038763554115532
gasolinac,pa,LagLlama,"[101650.59375, 95909.9375, 105108.5234375, 102417.203125, 113816.3125, 112647.1484375, 106969.359375, 116696.921875, 113328.046875, 124953.671875, 111368.7265625, 102053.671875]",8647.239737901471,6.109667355141829,90.9090909090909,0.0608610904658644
gasolinac,pb,LagLlama,"[61264.625, 57491.64453125, 58904.2578125, 54803.1171875, 58452.3828125, 59576.63671875, 59148.48828125, 64873.03125, 63117.0390625, 72016.1953125, 65379.92578125, 60608.23046875]",5198.240335307822,2.630409409884608,90.9090909090909,0.065500776150666
gasolinac,pe,LagLlama,"[110612.4140625, 101896.3359375, 104322.53125, 101219.7265625, 103434.046875, 113929.1484375, 115927.046875, 125236.0390625, 111480.5859375, 132500.65625, 109816.8984375, 103181.9453125]",12866.244443134045,8.545167559276805,81.81818181818181,0.0873980416744909
gasolinac,pi,LagLlama,"[43227.50390625, 41406.48828125, 45062.24609375, 43489.94140625, 46650.51953125, 46903.34765625, 44899.28515625, 48006.60546875, 46106.1015625, 51461.72265625, 49292.01953125, 45161.49609375]",6639.88761903087,12.286063585778743,90.9090909090909,0.1221174705877196
gasolinac,pr,LagLlama,"[265364.6875, 239348.34375, 221212.90625, 210794.625, 216968.65625, 208592.71875, 207463.65625, 208768.84375, 210155.046875, 237199.046875, 204465.21875, 209191.609375]",59614.24095145822,20.35282477399184,45.45454545454545,0.2013960870118971
gasolinac,rj,LagLlama,"[178206.453125, 150420.671875, 154350.765625, 144843.5, 154149.171875, 159352.421875, 159092.25, 157958.0, 150740.25, 176626.1875, 148760.5, 151538.34375]",44196.93975645107,21.55582863974652,72.72727272727273,0.214525886341454
gasolinac,rn,LagLlama,"[46788.109375, 43131.77734375, 47347.1328125, 45155.08984375, 48291.54296875, 49798.703125, 50048.8984375, 51459.0390625, 49863.23828125, 57072.09375, 49760.1953125, 48947.1171875]",7468.069096837647,12.386051055985602,81.81818181818181,0.1229581323812093
gasolinac,ro,LagLlama,"[36131.9453125, 36390.98046875, 37830.51953125, 36028.39453125, 40041.5625, 42043.87109375, 39316.16796875, 40414.859375, 39500.5859375, 42549.3828125, 36927.2734375, 36290.859375]",2267.5145343908807,3.3619879637502805,81.81818181818181,0.0401297229870736
gasolinac,rr,LagLlama,"[14701.6953125, 13297.8076171875, 13835.9658203125, 13624.4765625, 12927.6376953125, 15560.71875, 16521.978515625, 17570.08203125, 16694.84375, 18211.841796875, 15337.787109375, 15754.8642578125]",1371.6429640186168,-0.5124209687439445,81.81818181818181,0.0845489466156918
gasolinac,rs,LagLlama,"[299622.9375, 268712.9375, 257213.875, 255850.375, 270014.59375, 279148.5625, 286824.96875, 289559.125, 292016.6875, 345896.84375, 298474.3125, 284174.0625]",37973.62999014807,10.655597856324784,72.72727272727273,0.1060537040184301
gasolinac,sc,LagLlama,"[268062.78125, 250481.09375, 243308.703125, 242202.75, 246951.65625, 250616.25, 248154.046875, 259280.578125, 259044.90625, 299041.4375, 268847.9375, 262417.5625]",10356.18205150139,0.0624688854329987,63.63636363636363,0.0288814628845331
gasolinac,se,LagLlama,"[32164.953125, 29553.984375, 30798.73828125, 31146.01171875, 30508.359375, 33804.2265625, 32779.1328125, 35693.78125, 33407.3828125, 38105.2890625, 34772.3359375, 34022.359375]",2711.074860505985,5.717076435503838,90.9090909090909,0.0656048322709687
gasolinac,sp,LagLlama,"[860942.8125, 772958.3125, 746944.125, 669307.0, 643388.875, 668368.8125, 649634.1875, 656701.875, 670153.1875, 769044.0625, 671162.6875, 707076.9375]",162073.65959553147,16.62032557872328,63.63636363636363,0.1672725155135208
gasolinac,to,LagLlama,"[29029.458984375, 28949.61328125, 31464.08203125, 30060.86328125, 34934.8203125, 32908.14453125, 30981.634765625, 31369.53125, 30677.771484375, 36655.2265625, 32767.859375, 31850.994140625]",4401.383817445458,11.074333059361972,90.9090909090909,0.1145044631736368
glp,ac,LagLlama,"[3413.94189453125, 2927.65673828125, 3221.341796875, 3233.82080078125, 3026.58251953125, 3442.666748046875, 2984.31787109375, 3193.69287109375, 3187.070068359375, 3301.013671875, 3091.47998046875, 3122.634765625]",123.57265512720583,0.8454910484430858,81.81818181818181,0.0338883675897698
glp,al,LagLlama,"[15442.400390625, 14086.908203125, 14348.529296875, 15562.9580078125, 15446.7939453125, 15965.2265625, 15304.015625, 15293.3857421875, 14732.8095703125, 15462.3935546875, 14905.078125, 13421.642578125]",729.2758022750387,3.704218787483267,72.72727272727273,0.039406129321485
glp,am,LagLlama,"[16661.685546875, 14317.2421875, 15533.275390625, 14984.4482421875, 15216.115234375, 16050.8251953125, 15106.4033203125, 15531.693359375, 14634.806640625, 15750.5390625, 14602.748046875, 15391.2529296875]",715.4035690010353,-2.0075968510682447,72.72727272727273,0.0397808561268475
glp,ap,LagLlama,"[2919.343017578125, 2630.40283203125, 2738.80419921875, 2689.793701171875, 2719.322021484375, 2809.997802734375, 2672.86572265625, 2667.99462890625, 2611.87060546875, 2904.068603515625, 2661.810546875, 2584.462890625]",71.07040779690415,-0.5574477170641127,63.63636363636363,0.0205237124019956
glp,ba,LagLlama,"[80101.0390625, 72125.796875, 77823.2109375, 81451.53125, 81744.6484375, 85158.09375, 79110.2734375, 79180.546875, 78623.7890625, 79886.8828125, 76704.953125, 70684.984375]",6612.32906123059,-8.343649413355449,72.72727272727273,0.0850003727480954
glp,ce,LagLlama,"[43279.6171875, 41554.5546875, 43356.8828125, 44501.5546875, 42358.9296875, 46019.87109375, 42907.5546875, 44089.23046875, 41659.2734375, 43885.6640625, 43287.19921875, 38940.8359375]",1799.1668812380842,2.278727138292944,100.0,0.0229104923888567
glp,df,LagLlama,"[15253.3984375, 14201.458984375, 15265.2001953125, 15447.8095703125, 15047.1484375, 15907.759765625, 14789.4248046875, 14363.5517578125, 14695.2294921875, 15095.5498046875, 13960.0576171875, 13632.8955078125]",593.4835454095839,-2.95632551269574,81.81818181818181,0.0329427462270177
glp,es,LagLlama,"[23536.81640625, 20550.6171875, 22819.6015625, 23868.75390625, 22965.025390625, 24268.63671875, 22999.474609375, 22301.98046875, 23162.00390625, 22801.328125, 21630.2265625, 20028.5625]",1091.9310917013988,-0.0679436067136153,72.72727272727273,0.0418234089171239
glp,go,LagLlama,"[48678.71875, 44780.7890625, 47901.19921875, 48525.984375, 48725.3828125, 50056.3984375, 45228.3359375, 47040.6875, 47142.0703125, 47479.65234375, 48284.77734375, 45543.09375]",1357.875851570272,2.1913125880496414,81.81818181818181,0.0218694838640061
glp,ma,LagLlama,"[26521.130859375, 26012.921875, 25477.53125, 25927.619140625, 25291.751953125, 25990.71875, 25407.921875, 25235.193359375, 25566.8515625, 26282.556640625, 25959.55078125, 24163.51171875]",1739.087120086414,5.507296961634692,63.63636363636363,0.0557210264255755
glp,mg,LagLlama,"[112922.171875, 102063.4609375, 108205.671875, 117656.2109375, 111088.203125, 116301.9609375, 107201.9140625, 105421.0, 109808.125, 108664.125, 108179.109375, 104766.4296875]",12066.390089984388,7.763073459709576,72.72727272727273,0.0900715810230951
glp,ms,LagLlama,"[15701.9716796875, 13379.830078125, 15743.177734375, 15865.765625, 15103.201171875, 16312.3046875, 15144.2734375, 14736.291015625, 14748.205078125, 14299.9873046875, 13665.0107421875, 13282.408203125]",445.6000358950801,0.1979177010034867,90.9090909090909,0.027619046365606
glp,mt,LagLlama,"[20558.236328125, 18640.138671875, 19594.06640625, 20099.8828125, 19624.15234375, 20588.46484375, 18831.6328125, 18414.21484375, 19876.736328125, 19217.37890625, 19587.849609375, 19155.83203125]",858.0619518420395,2.671866880760883,63.63636363636363,0.0360478178129566
glp,pa,LagLlama,"[34966.3828125, 32296.59375, 33466.07421875, 33260.8359375, 31734.83203125, 34170.1171875, 31781.30078125, 33614.49609375, 32210.30859375, 33127.4765625, 33774.87890625, 31225.162109375]",1277.3324439473463,2.961813047196551,100.0,0.0294976988589473
glp,pb,LagLlama,"[21679.9140625, 19780.57421875, 20750.79296875, 21494.041015625, 22016.044921875, 22501.61328125, 21434.48828125, 20997.5703125, 19778.58203125, 20838.337890625, 20087.06640625, 18658.333984375]",817.2622608779993,2.864866322784038,72.72727272727273,0.0287999262790758
glp,pe,LagLlama,"[47203.6953125, 44616.70703125, 46192.2734375, 47488.1484375, 48522.01171875, 50246.94921875, 48032.8046875, 46586.0859375, 44241.0, 46835.1640625, 43606.0234375, 42548.0078125]",1117.167532334344,-0.2214941730736914,100.0,0.0184182318453996
glp,pi,LagLlama,"[14849.421875, 13665.5546875, 14088.759765625, 14490.287109375, 14242.365234375, 15234.470703125, 14019.314453125, 14266.755859375, 14616.072265625, 14129.1611328125, 14613.763671875, 14091.720703125]",978.5719134137285,5.273560483558071,90.9090909090909,0.0512493274533575
glp,pr,LagLlama,"[80539.46875, 76358.078125, 84373.921875, 91314.109375, 84996.828125, 89800.4765625, 83919.359375, 83067.3671875, 82248.828125, 76284.8125, 74786.25, 72707.7109375]",4108.877759697531,4.260687837096493,81.81818181818181,0.0431309944645445
glp,rj,LagLlama,"[81685.3359375, 79156.2109375, 86542.984375, 88975.6640625, 85802.828125, 92532.9921875, 86655.7578125, 85098.2265625, 84769.609375, 89502.5703125, 76180.09375, 73509.921875]",7157.635087720041,-8.49817634433605,72.72727272727273,0.0849603795427508
glp,rn,LagLlama,"[18210.22265625, 16100.9345703125, 17244.51171875, 18096.23046875, 18024.25390625, 18379.65625, 18340.05859375, 17462.908203125, 17142.279296875, 17282.53515625, 17342.86328125, 16414.91796875]",501.6226307425831,-1.2574625305157727,81.81818181818181,0.0243116971714893
glp,ro,LagLlama,"[8419.63671875, 7480.3876953125, 7605.1474609375, 8223.0888671875, 7357.50537109375, 8494.513671875, 7421.37353515625, 7688.7001953125, 8074.7763671875, 8003.3408203125, 7429.18896484375, 7491.26953125]",348.00791736706867,-3.0447626898248386,81.81818181818181,0.0343750421602596
glp,rr,LagLlama,"[2514.954833984375, 2235.55810546875, 2500.544677734375, 2296.631591796875, 2427.8203125, 2488.073974609375, 2332.541259765625, 2518.96826171875, 2393.996337890625, 2516.019287109375, 2324.818115234375, 2298.908203125]",88.62218922999234,2.1577630742360974,90.9090909090909,0.0274573811149892
glp,rs,LagLlama,"[66909.640625, 64364.0703125, 73269.375, 76963.2578125, 73376.796875, 77964.578125, 71421.2421875, 72015.625, 68500.0078125, 63561.6015625, 59401.7734375, 58326.3671875]",2438.052483921497,-2.141841052240196,90.9090909090909,0.0318982592065323
glp,sc,LagLlama,"[46712.5234375, 43704.90625, 47710.56640625, 51661.015625, 47060.51953125, 51385.390625, 47577.6328125, 47607.8671875, 47328.38671875, 43777.0234375, 42403.4609375, 41576.52734375]",2606.644676229928,3.2355660984683365,90.9090909090909,0.045453677026551
glp,se,LagLlama,"[10808.431640625, 10544.119140625, 10730.5009765625, 10483.7802734375, 10709.490234375, 11010.5927734375, 10925.2451171875, 10602.5947265625, 10845.8994140625, 10627.619140625, 10422.658203125, 10054.291015625]",1426.195570369963,11.035316876162325,54.54545454545455,0.1084919521519721
glp,sp,LagLlama,"[268971.1875, 254884.53125, 280449.59375, 280683.78125, 275210.03125, 293972.46875, 267658.1875, 271719.40625, 265964.125, 260370.40625, 257256.84375, 244033.625]",7264.754298474658,-0.8195014463339589,90.9090909090909,0.0238150310588864
glp,to,LagLlama,"[7123.8232421875, 6721.35546875, 6874.17822265625, 6831.48193359375, 6626.65087890625, 7097.8603515625, 6741.203125, 6589.73828125, 6998.7421875, 6823.63134765625, 6869.0791015625, 6741.2021484375]",571.2154253917878,7.097221598093966,72.72727272727273,0.0699475471322855
oleodiesel,ac,LagLlama,"[11727.048828125, 11937.703125, 12815.5107421875, 13018.3408203125, 14415.7998046875, 14645.1875, 14490.513671875, 14886.173828125, 13670.0859375, 12248.4736328125, 11823.134765625, 11577.646484375]",1062.810956504221,2.6379865198673333,81.81818181818181,0.0565927636020482
oleodiesel,al,LagLlama,"[33344.22265625, 27008.19921875, 28253.146484375, 25135.203125, 25374.955078125, 28997.48828125, 31391.974609375, 36546.0859375, 36613.56640625, 37349.6328125, 36255.390625, 34716.3046875]",3652.7556281186025,9.374571375668824,81.81818181818181,0.0921864767085347
oleodiesel,am,LagLlama,"[80755.9140625, 79681.828125, 89681.828125, 91399.0625, 88190.3125, 88961.1796875, 86496.2265625, 82621.109375, 79722.484375, 76882.1015625, 73330.421875, 70706.296875]",11161.930417217563,-7.067877137527807,81.81818181818181,0.1311255441771441
oleodiesel,ap,LagLlama,"[8684.69140625, 9154.58203125, 10005.55078125, 10292.7607421875, 10762.1669921875, 11161.8193359375, 10524.6240234375, 12676.923828125, 24683.353515625, 26004.77734375, 27759.619140625, 28129.89453125]",10793.182291496823,-89.69130210112351,54.54545454545455,0.9107019146316834
oleodiesel,ba,LagLlama,"[278409.09375, 266840.46875, 263063.5625, 262376.625, 281021.34375, 296499.34375, 290355.4375, 298581.53125, 282607.8125, 282961.59375, 259498.703125, 259563.53125]",23813.37652784265,6.143633648579091,63.63636363636363,0.0716894431750007
oleodiesel,ce,LagLlama,"[83959.4375, 76083.1875, 79087.96875, 85869.8515625, 87387.265625, 98193.7265625, 96934.7734375, 103935.3359375, 96868.9765625, 102230.5, 94076.328125, 85833.6640625]",7475.645716820361,6.185002347067597,90.9090909090909,0.0617433840541641
oleodiesel,df,LagLlama,"[34381.8203125, 29991.994140625, 34261.6015625, 32527.99609375, 31701.54296875, 35037.86328125, 33223.85546875, 34869.0234375, 31870.75, 32963.34765625, 27874.58984375, 29884.03515625]",773.4068975284509,0.1004937944066032,90.9090909090909,0.0207704685628812
oleodiesel,es,LagLlama,"[101808.9453125, 92184.421875, 98949.078125, 93786.234375, 96446.5078125, 99259.21875, 93083.734375, 94637.5234375, 93635.421875, 93547.5390625, 95021.140625, 93472.484375]",17269.26224469481,14.706305936969423,63.63636363636363,0.1450695386265515
oleodiesel,go,LagLlama,"[290658.9375, 253823.65625, 278197.0625, 280854.96875, 303165.1875, 309631.03125, 296521.78125, 310183.3125, 257000.546875, 231681.328125, 222426.25, 283065.0625]",19747.216921284024,5.678951332730704,100.0,0.0592307703534132
oleodiesel,ma,LagLlama,"[119060.984375, 112161.546875, 117827.0859375, 126890.2734375, 139092.8125, 146202.1875, 144251.046875, 147487.359375, 140356.203125, 132286.46875, 126065.3359375, 113884.109375]",12325.554085734935,7.406603425590384,100.0,0.0719916082254081
oleodiesel,mg,LagLlama,"[676580.5625, 631813.375, 664793.3125, 652822.125, 679128.625, 712649.3125, 673829.375, 682823.9375, 632086.4375, 584704.25, 553734.5, 581903.8125]",45028.660997242914,5.60148113249848,90.9090909090909,0.062740258249069
oleodiesel,ms,LagLlama,"[168796.34375, 133467.953125, 131233.765625, 138303.046875, 162784.15625, 167550.640625, 159442.390625, 166011.765625, 143478.09375, 126535.421875, 121741.453125, 149356.03125]",24113.21912795248,12.719245415353258,63.63636363636363,0.1235715581560585
oleodiesel,mt,LagLlama,"[318669.90625, 230728.796875, 236668.46875, 316792.15625, 353533.09375, 318537.46875, 302426.5625, 324316.90625, 254759.046875, 232279.28125, 320333.09375, 359464.375]",41167.22704511054,10.1403641845596,72.72727272727273,0.1007740614289046
oleodiesel,pa,LagLlama,"[230556.453125, 222006.03125, 238440.171875, 234241.40625, 246637.65625, 267120.15625, 258752.59375, 259495.84375, 245370.75, 224301.46875, 215724.46875, 224670.5]",13571.855963019903,4.130488534734746,90.9090909090909,0.0446236576620829
oleodiesel,pb,LagLlama,"[35837.23828125, 32887.47265625, 34914.078125, 35458.38671875, 36302.44140625, 41183.859375, 40226.73828125, 41612.10546875, 41198.9296875, 41426.3984375, 39853.1328125, 35265.3671875]",2573.694987176573,5.150035108943261,81.81818181818181,0.0506354564404049
