etanolhidratado,ac,Prophet,0.389033761,72.72727273,42.04800503,0.959552407,430.3173161,425.075424,445.2980099,494.2915156,497.5329951,593.6065581,569.0288631,571.6117411,535.5527359,584.3103912,537.6938253,516.1424789
etanolhidratado,al,Prophet,0.260110921,27.27272727,-10.57490739,0.771029743,4989.388305,4347.292526,5149.680322,5283.345199,5630.136361,7798.273889,7525.105877,8556.104687,7397.076043,7637.612682,6841.75419,5467.469154
etanolhidratado,am,Prophet,0.174452714,72.72727273,16.64871131,0.618885088,10436.02116,9898.472839,10432.70124,11667.20033,13383.05936,15329.52941,15203.35749,14639.19539,12701.09435,13302.31242,9945.919217,10252.49194
etanolhidratado,ap,Prophet,0.286498358,45.45454545,35.6736914,0.652411996,21.30129154,20.49252669,23.32674486,26.10394916,27.6371343,28.73567196,37.10169709,36.3252023,38.4130172,35.19240066,27.86473306,27.60671185
etanolhidratado,ba,Prophet,0.139002553,63.63636364,-1.519358513,0.413375108,35442.57529,37535.81368,39810.67719,41426.52632,45765.57921,43600.7639,43931.37198,49418.31894,42807.22641,53802.13889,50862.59558,40213.33171
etanolhidratado,ce,Prophet,0.288265983,45.45454545,31.38252554,0.85449565,8783.152021,8405.517313,7882.330091,9224.114658,10024.71621,9676.811494,9074.180277,9595.297103,9161.511629,12034.09832,11537.59127,10443.21277
etanolhidratado,df,Prophet,0.57141348,72.72727273,63.86306455,1.034015316,7846.179993,6958.783166,7248.553983,7365.844243,7521.307095,7678.791232,6988.689569,7342.611258,5734.809627,7764.800327,5907.996661,6339.996474
etanolhidratado,es,Prophet,0.416808758,72.72727273,54.35398437,0.932184117,3558.694486,2973.75455,2956.747243,2988.781227,3163.63125,3296.599573,3309.730961,3685.347775,3253.495157,4055.145443,3989.764346,3801.350971
etanolhidratado,go,Prophet,0.117417562,72.72727273,4.686427694,0.524154737,109700.3719,111123.9169,114725.5233,108530.6771,114305.2373,119276.889,118848.4773,123535.7739,121761.7527,131204.6565,112356.2505,99488.01763
etanolhidratado,ma,Prophet,0.255176649,45.45454545,-0.67014899,0.532985698,2665.733127,2342.699671,2868.911915,3466.58557,4458.628594,5847.791366,5366.104341,5166.270784,4337.623053,4897.580091,3940.489071,2804.374289
etanolhidratado,mg,Prophet,0.132073776,72.72727273,-0.381473264,0.362247158,134684.5905,143039.4034,158945.5978,152294.0559,167133.7873,182378.1529,192437.9777,193194.4072,190059.1267,218745.0619,176063.6707,158046.4892
etanolhidratado,ms,Prophet,0.314885985,63.63636364,39.18858628,0.838019028,10379.67389,10462.21538,10888.37925,10215.21506,11984.52886,11752.40883,12184.44659,13477.28762,12457.7814,15064.38363,12599.95566,12219.80177
etanolhidratado,mt,Prophet,0.147960173,63.63636364,15.67766122,1.190064072,69671.67496,67390.04822,66344.02889,65936.0616,71149.69995,72894.9046,68564.04801,68403.59279,66304.09398,73714.77147,70896.32563,71586.98103
etanolhidratado,pa,Prophet,0.321870928,18.18181818,32.8756067,0.874736669,2886.719457,2894.613461,3341.5254,3600.673565,4009.214952,3992.423148,3811.408767,3702.220706,3250.931267,3524.854382,2932.417614,2589.662725
etanolhidratado,pb,Prophet,0.149267418,72.72727273,8.697200668,0.394843055,8743.654371,7763.638973,9020.981208,10416.06746,10524.09152,11087.99593,11277.35549,13085.85993,10872.27493,14937.52815,12838.20678,10507.09867
